"Step","Species","SimAbsDen","ExpAbsDen"
1,"ABCO",461.923886666667,540
6,"ABCO",517.733496666666,168
7,"ABCO",1250.19254,1236
11,"ABCO",1048.16347333333,2919
12,"ABCO",270.333333333333,38
13,"ABCO",1498.84430666667,1166
16,"ABCO",1258.23118666667,716
17,"ABCO",328.933333333333,210
18,"ABCO",1698.54823333333,1556
21,"ABCO",0,314
22,"ABCO",382.133333333333,42
23,"ABCO",1895.46710666667,1276
27,"ABCO",425.666666666667,36
28,"ABCO",0,1064
32,"ABCO",0,24
1,"ABMA",1028.91350444444,1981.33333333333
6,"ABMA",1072.95566222222,2060.66666666667
11,"ABMA",1084.04110222222,3528.66666666667
16,"ABMA",1095.14746222222,1905.33333333333
21,"ABMA",0,1644.66666666667
28,"ABMA",0,4
1,"CADE",386.855308666667,808
6,"CADE",807.9214,1260
7,"CADE",54.3407653333333,208
11,"CADE",850.793666666667,1528
13,"CADE",57.303728,208
16,"CADE",881.995533333333,4656
17,"CADE",2.26666666666667,10
18,"CADE",57.1851913333333,208
21,"CADE",0,1058
22,"CADE",2.13333333333333,20
23,"CADE",60.1481593333333,249
27,"CADE",2.06666666666667,25
28,"CADE",0,247
32,"CADE",0,30
1,"PICO",34.406658,68
6,"PICO",37.1277526666667,70
10,"PICO",1.60229053333333,14
11,"PICO",37.9742886666667,66
15,"PICO",1.60229053333333,14
16,"PICO",39.4255253333333,64
19,"PICO",1.60229053333333,16
21,"PICO",0,60
24,"PICO",0,18
29,"PICO",0,18
1,"PIJE",141.333333333333,324
6,"PIJE",140.666666666667,302
12,"PIJE",140.066666666667,270
17,"PIJE",138.333333333333,228
22,"PIJE",138.266666666667,208
27,"PIJE",138.266666666667,202
32,"PIJE",0,196
1,"PILA",46.3069917777778,170.666666666667
6,"PILA",31.440446,72
7,"PILA",72.7111073333333,342
11,"PILA",51.821622,154
12,"PILA",5.66666666666667,6
13,"PILA",73.1259086666667,258
16,"PILA",48.193496,212
17,"PILA",6.06666666666667,4
18,"PILA",72.8296406666667,232
21,"PILA",0,222
22,"PILA",6.26666666666667,4
23,"PILA",71.6444646666667,157
27,"PILA",6.26666666666667,4
28,"PILA",0,143
32,"PILA",0,4
1,"PIMO",48.457681,120
5,"PIMO",89.9570773333333,226
6,"PIMO",7.92139533333333,14
10,"PIMO",89.3848426666667,216
11,"PIMO",7.800458,14
15,"PIMO",89.8426306666667,220
16,"PIMO",7.31670866666667,14
19,"PIMO",90.8726706666667,387
21,"PIMO",0,10
24,"PIMO",0,422
29,"PIMO",0,456
1,"PIPO",56.3567693333333,94
6,"PIPO",85.1398133333333,64
11,"PIPO",101.224486666667,97
16,"PIPO",110.41572,96
21,"PIPO",0,64
1,"QUCH",6.167804,84
6,"QUCH",5.38171133333333,80
11,"QUCH",4.65608733333333,112
21,"QUCH",0,114
1,"QUKE",108.052215488889,296.666666666667
6,"QUKE",158.447675666667,378
7,"QUKE",1.71851873333333,68
11,"QUKE",288.495606666667,1074
12,"QUKE",13.7333333333333,200
13,"QUKE",1.42222253333333,68
16,"QUKE",275.55558,1010
17,"QUKE",13.2,273
18,"QUKE",1.36296313333333,61
21,"QUKE",0,502
22,"QUKE",12.1333333333333,195
23,"QUKE",1.30370386666667,73
27,"QUKE",11.5333333333333,225
28,"QUKE",0,64
32,"QUKE",0,248
