"Step","Species","SimAbsDen","ExpAbsDen"
1,"ABCO",140.535933333333,168.666666666667
6,"ABCO",53.5369400000002,54
7,"ABCO",447.762933333333,401
11,"ABCO",278.034933333333,99
12,"ABCO",70.1333333333333,8
13,"ABCO",740.0296,402
16,"ABCO",492.154133333333,103
17,"ABCO",129.4,8
18,"ABCO",941.985266666667,429
21,"ABCO",0,99
22,"ABCO",186.066666666667,9
23,"ABCO",1138.54866666667,414
27,"ABCO",240.2,8
28,"ABCO",0,388
32,"ABCO",0,5
1,"ABMA",560.543916666666,553.5
6,"ABMA",729.695444444444,709
7,"ABMA",0,1
11,"ABMA",739.510955555557,684.666666666667
13,"ABMA",0,2
16,"ABMA",751.846888888889,626.333333333333
18,"ABMA",0,2
21,"ABMA",0,586.333333333333
23,"ABMA",0,2
28,"ABMA",0,1
1,"CADE",133.142871111111,142
6,"CADE",167.691933333333,159
7,"CADE",25.3037133333333,37
11,"CADE",356.462666666667,290
12,"CADE",2.53333333333333,5
13,"CADE",29.0370466666667,49
16,"CADE",392.501933333333,256
17,"CADE",2.26666666666667,4
18,"CADE",31.4074,67
21,"CADE",0,199
22,"CADE",2.13333333333333,8
23,"CADE",32.7703733333333,81
27,"CADE",2.06666666666667,9
28,"CADE",0,78
32,"CADE",0,11
1,"PICO",9.38608429999998,8
5,"PICO",1.65951526666667,2
6,"PICO",16.8102933333333,16
10,"PICO",1.60229053333333,3
11,"PICO",18.6847933333333,16
15,"PICO",1.60229053333333,5
16,"PICO",20.8012,16
19,"PICO",1.60229053333333,6
21,"PICO",0,15
24,"PICO",0,7
29,"PICO",0,8
1,"PIJE",84,85
6,"PIJE",81.2666666666667,84
12,"PIJE",79.3333333333333,81
17,"PIJE",80.4666666666667,74
22,"PIJE",81.2,69
27,"PIJE",78.8,65
32,"PIJE",0,59
1,"PILA",37.0139177777778,59.6666666666667
6,"PILA",25.9975866666667,31
7,"PILA",49.7777866666667,116
11,"PILA",45.7142866666667,64
12,"PILA",2.86666666666667,2
13,"PILA",51.0814733333333,89
16,"PILA",42.2675666666667,85
17,"PILA",3.66666666666667,1
18,"PILA",53.6296466666667,69
21,"PILA",0,103
22,"PILA",4.06666666666667,1
23,"PILA",53.1555666666667,42
27,"PILA",4.6,1
28,"PILA",0,37
32,"PILA",0,1
1,"PIMO",15.0889148333333,15.75
5,"PIMO",46.40916,56
6,"PIMO",3.49579422222222,3.33333333333333
10,"PIMO",45.15022,55
11,"PIMO",4.263041,4
12,"PIMO",0.933333333333333,1
15,"PIMO",46.1802666666667,61
16,"PIMO",4.11186933333333,4
17,"PIMO",0.933333333333333,1
19,"PIMO",45.26466,131
21,"PIMO",0,2.5
24,"PIMO",0,140
29,"PIMO",0,156
1,"PIPO",5.58489286666667,7
6,"PIPO",15.7823066666667,9
7,"PIPO",0.592592666666667,1
11,"PIPO",41.4210266666667,12
16,"PIPO",58.0498933333333,11
21,"PIPO",0,11
1,"QUCH",2.66062133333333,3
6,"QUCH",2.23734066666667,38
11,"QUCH",1.81406,52
16,"QUCH",1.81406,49
21,"QUCH",0,56
1,"QUKE",11.7184185555556,13.3333333333333
6,"QUKE",14.1508733333333,17
7,"QUKE",0.770370466666667,6
11,"QUKE",13.6054333333333,36
12,"QUKE",10.2,56
13,"QUKE",0.651852066666667,16
16,"QUKE",12.63794,38
17,"QUKE",9.73333333333333,92
18,"QUKE",0.592592666666667,26
21,"QUKE",0,35
22,"QUKE",7.93333333333333,90
23,"QUKE",0.592592666666667,31
27,"QUKE",6,99
28,"QUKE",0,26
32,"QUKE",0,113
