"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",39.8128530357684,13.365081,0,1.37376045657083e-29,"Sig","Sig"
7,"ABCO",40.0922667679693,13.436933,0,3.18837253589074e-17,"Sig","Sig"
13,"ABCO",38.2628026521734,13.558663,0,5.11955138969491e-15,"Sig","Sig"
18,"ABCO",41.3628425580136,13.804964,0,1.65281717507844e-15,"Sig","Sig"
23,"ABCO",36.7710965314624,14.174587,0,4.11135939430899e-14,"Sig","Sig"
28,"ABCO",34.8471078648,14.545835,0,1.40422129111125e-13,"Sig","Sig"
28,"ABMA",0.0513777264,0.0290535,0,1,"Sig","NS"
1,"CADE",5.30694234872994,2.2765779,0,1.61341607046864e-28,"Sig","Sig"
7,"CADE",5.59943232804898,2.29340228,0,1.10959806004507e-11,"Sig","Sig"
13,"CADE",5.9690752853676,2.37311081,0,1.00132668219699e-11,"Sig","Sig"
18,"CADE",6.3429422775454,2.38493428,0,2.8634781182951e-12,"Sig","Sig"
23,"CADE",6.74161128197944,2.41568589,0,8.06054913420478e-12,"Sig","Sig"
28,"CADE",7.1695341102,2.41554355,0,1.92758623838073e-11,"Sig","Sig"
1,"PILA",28.925281243563,12.6235129,0,2.16882817849816e-14,"Sig","Sig"
7,"PILA",29.3543496913482,11.2416204,0,1.07501772054486e-11,"Sig","Sig"
13,"PILA",23.7891858553067,9.9555676,0.014584137053825,1.29368238196795e-08,"Sig","Sig"
18,"PILA",24.3772380398364,9.1216866,0.0124827441368997,5.62171114237719e-09,"Sig","Sig"
23,"PILA",22.9420109028899,8.9107345,0.0246934720104377,1.48444466377866e-08,"Sig","Sig"
28,"PILA",23.7742684872,8.3382416,0,1.93207891752928e-09,"Sig","Sig"
1,"QUKE",0.0468334004967445,0.028116754,0,1,"Sig","NS"
7,"QUKE",0.0500865287885017,0.0305982299,0,1.13502069335709e-19,"Sig","Sig"
13,"QUKE",0.0606587963648973,0.0332567676,0,1.63373405188222e-19,"Sig","Sig"
18,"QUKE",0.0381028930445755,0.035465368,0.019859293405352,3.09763415854753e-08,"Sig","Sig"
23,"QUKE",0.0413913653667776,0.037854516,0.0157820014229399,1.90481075547637e-08,"Sig","Sig"
28,"QUKE",0.0474397308,0.036089334,0,0.0157074223364818,"Sig","Sig"
