"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",2.0537982234,1.9846535,0.155523745117643,0.129691397282192,"NS","NS"
6,"ABCO",2.4531120768,1.98402522,0.324656709689377,0.000154354065171383,"NS","Sig"
12,"ABCO",2.764403796,2.02471703,0.147102102568175,3.21810227199948e-06,"NS","Sig"
17,"ABCO",2.9168098806,2.06026219,0.0925222925481208,3.83128467159077e-07,"NS","Sig"
22,"ABCO",3.1693803834,2.09943867,0.13626393603618,1.92633108554152e-07,"NS","Sig"
27,"ABCO",3.1810207968,2.2065779,0.259773337131486,1.00595337181892e-06,"NS","Sig"
32,"ABCO",2.799051717,2.2839,0.756745828758674,0.00132886546072536,"NS","Sig"
17,"CADE",0.0429527406,0.0037201,0,9.12017263388749e-15,"Sig","Sig"
22,"CADE",0.0852543846,0.004994608,0,1.81300319228029e-16,"Sig","Sig"
27,"CADE",0.1486031778,0.006563977,0,8.64253366115654e-18,"Sig","Sig"
32,"CADE",0.2165748354,0.008358707,0,1.85811279848825e-18,"Sig","Sig"
1,"PIJE",15.837382869,15.4009492,0,0.000336154325303995,"Sig","Sig"
6,"PIJE",14.924775558,15.4225761,0.440109451933867,0.0482276285949924,"NS","Sig"
12,"PIJE",13.4641726758,15.1316411,0.803735802999209,0.000745177097660113,"NS","Sig"
17,"PIJE",13.3585167408,15.0120657,0.389720705199111,0.000937045225158119,"NS","Sig"
22,"PIJE",12.6331731372,15.0393623,0.960358086135073,0.000233605515512637,"NS","Sig"
27,"PIJE",11.72548105575,15.266615,0.578483897526071,4.70291014144914e-06,"NS","Sig"
32,"PIJE",12.124942368,15.450456,0.796984060036548,2.62939393124824e-05,"NS","Sig"
1,"PILA",1.2702792564,1.26621015,0,0.658861349206297,"Sig","NS"
6,"PILA",1.307463234,1.182569923,0,0.318058795650881,"Sig","NS"
12,"PILA",0.1791191094,1.2187420191,0,1.21839633879428e-05,"Sig","Sig"
17,"PILA",0.2190197856,1.1062938095,0.0365340619712118,0.000365245716860799,"Sig","Sig"
22,"PILA",0.253735251,1.133088186,0.0874840553463516,0.000443850151569242,"NS","Sig"
27,"PILA",0.1941336012,1.0172468767,0,0.00176709657657102,"Sig","Sig"
32,"PILA",0.2190904716,1.0460545593,0,0.00193691036172693,"Sig","Sig"
1,"QUKE",0.1866534516,0.1897389,0,1,"Sig","NS"
6,"QUKE",0.2005550316,0.19734643,0.0145196195335991,0.478715198728138,"Sig","NS"
12,"QUKE",0.2375222388,0.20541209,0.409480494175774,0.00362141252344989,"NS","Sig"
17,"QUKE",0.2624005692,0.21449417,0.546507645739337,0.000761233137044483,"NS","Sig"
22,"QUKE",0.296468865,0.22713175,0.715074027408639,5.0148548913511e-05,"NS","Sig"
27,"QUKE",0.333892240374,0.23325823,0.159224481616839,3.51601671292078e-06,"NS","Sig"
32,"QUKE",0.387661659,0.24310442,0.0749208611687772,6.06762991850218e-07,"NS","Sig"
