"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",39.8128530357684,13.271912,0,4.11397698868872e-23,"Sig","Sig"
7,"ABCO",40.0922667679693,12.854362,0,3.46752464388008e-16,"Sig","Sig"
13,"ABCO",38.2628026521734,12.523909,0,9.63465393463749e-16,"Sig","Sig"
18,"ABCO",41.3628425580136,12.383565,0,7.80876327619385e-15,"Sig","Sig"
23,"ABCO",36.7710965314624,12.041815,0,7.15924409440721e-14,"Sig","Sig"
28,"ABCO",34.8471078648,0,1,1,"NS","NS"
28,"ABMA",0.0513777264,0,1,1,"NS","NS"
1,"CADE",5.30694234872994,2.26291084,0,5.73462389012906e-30,"Sig","Sig"
7,"CADE",5.59943232804898,2.10637018,0,2.45417753627547e-11,"Sig","Sig"
13,"CADE",5.9690752853676,2.05352129,0,5.09322174998467e-12,"Sig","Sig"
18,"CADE",6.3429422775454,2.02262335,0,4.62735308353965e-12,"Sig","Sig"
23,"CADE",6.74161128197944,1.85786627,0,6.59753498887873e-13,"Sig","Sig"
28,"CADE",7.1695341102,0,1,1,"NS","NS"
1,"PILA",28.925281243563,12.6700774,0,1.60697506439983e-15,"Sig","Sig"
7,"PILA",29.3543496913482,11.3563098,0,3.41774291244165e-12,"Sig","Sig"
13,"PILA",23.7891858553067,9.7448272,0,2.14533783293178e-09,"Sig","Sig"
18,"PILA",24.3772380398364,9.1081387,0.0124701325688076,3.95970780037362e-09,"Sig","Sig"
23,"PILA",22.9420109028899,8.1254633,0.0208100120394429,5.01838905263344e-09,"Sig","Sig"
28,"PILA",23.7742684872,0,1,1,"NS","NS"
1,"QUKE",0.0468334004967445,0.0279173697,0,1.2506584082185e-18,"Sig","Sig"
7,"QUKE",0.0500865287885017,0.025685678,0,1.15257172406021e-05,"Sig","Sig"
13,"QUKE",0.0606587963648973,0.0262814831,0,8.06631817299728e-07,"Sig","Sig"
18,"QUKE",0.0381028930445755,0.0269040756,0,0.00410144299658025,"Sig","Sig"
23,"QUKE",0.0413913653667776,0.0246549513,0,0.00235830475570873,"Sig","Sig"
28,"QUKE",0.0474397308,0,1,1,"NS","NS"
