"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",8.225156478,8.188728,0,0.543470472854753,"Sig","NS"
6,"ABCO",8.5584417534,8.172944,0,0.00392475746062654,"Sig","Sig"
11,"ABCO",8.60228985,7.864321,0.473612061349967,0.000899243928436749,"NS","Sig"
16,"ABCO",9.553299294,7.710126,0.194154041118487,2.74392289069015e-06,"NS","Sig"
21,"ABCO",10.69337808,7.558176,0.050928311763715,4.69201663652059e-07,"NS","Sig"
1,"CADE",26.3069525796,27.014348,0.0463770450100296,3.21979793368738e-07,"Sig","Sig"
6,"CADE",27.5409322188,26.677528,0.435523531374744,6.29076038625989e-06,"NS","Sig"
11,"CADE",29.414679063,25.847457,0,1.47916821351034e-09,"Sig","Sig"
16,"CADE",30.9835171338,25.156666,0.0185449297708607,2.74288775318502e-08,"Sig","Sig"
21,"CADE",31.682969241,24.810741,0.00617964572791507,4.33245782778486e-09,"Sig","Sig"
1,"PILA",1.5657506634,2.0169039,0,2.52883698922622e-11,"Sig","Sig"
6,"PILA",1.6803483774,1.9202604,0.877659018509439,0.0014923191283334,"NS","Sig"
11,"PILA",1.975410591,1.927922,0.890609392706598,0.4145838429519,"NS","NS"
16,"PILA",2.3077156872,1.9388875,0.529339859039852,8.41858023967628e-05,"NS","Sig"
21,"PILA",2.5689467958,1.7387541,0.156774969812287,3.00102755107074e-06,"NS","Sig"
1,"PIPO",17.41989711,15.0809081,0.441799990140064,8.46514277478773e-06,"NS","Sig"
6,"PIPO",11.3079959916,13.618573,0.753815821771001,0.00031935189003884,"NS","Sig"
11,"PIPO",11.6126039568,11.8701306,0.160169615803686,0.543352921247279,"NS","NS"
16,"PIPO",11.661556368,10.5873583,0.749484604951681,0.0254597119538927,"NS","Sig"
21,"PIPO",12.0437901276,9.1169188,0.0843961456185103,0.00078738584588774,"NS","Sig"
1,"QUCH",0.083079612,0.0758431817,0,7.40201083619215e-15,"Sig","Sig"
6,"QUCH",0.0370166874,0.067045715,0.410552556365746,6.48064124053932e-05,"NS","Sig"
11,"QUCH",0.0210078792,0.0675478452,0.475428657695617,1.54236944474128e-06,"NS","Sig"
21,"QUCH",0.0176605044,0.0548047701,0.94319496322146,0.00010583483037449,"NS","Sig"
1,"QUKE",15.1782367044,14.7433532,0.0926516611413298,3.62142397351425e-07,"NS","Sig"
6,"QUKE",14.6855364348,14.2208542,0.645051213246721,1.4980386779416e-05,"NS","Sig"
11,"QUKE",14.9033325672,13.8798275,0.0931923003705915,9.56837979340936e-08,"NS","Sig"
16,"QUKE",15.429069117,13.4348855,0,1.59630267527457e-09,"Sig","Sig"
21,"QUKE",15.3179185236,13.0185391,0.0012008067712678,9.57730027322751e-10,"Sig","Sig"
