"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",2.0537982234,2.0686024,0,1,"Sig","NS"
6,"ABCO",2.4531120768,2.06909726,0.112691650279998,0.00687915003864337,"NS","Sig"
12,"ABCO",2.764403796,2.07682882,0.126881376404031,0.00246376635601282,"NS","Sig"
17,"ABCO",2.9168098806,2.0793771,0.105124268329356,0.00125595184583537,"NS","Sig"
22,"ABCO",3.1693803834,2.0330657,0.158077709155454,0.00062699769961141,"NS","Sig"
27,"ABCO",3.1810207968,1.97148902,0.483266717078177,0.00373747019770363,"NS","Sig"
32,"ABCO",2.799051717,1.91851838,0.563055891663565,0.0154990809339669,"NS","Sig"
17,"CADE",0.0429527406,0.004127824,0,2.62749148031922e-07,"Sig","Sig"
22,"CADE",0.0852543846,0.00492946,0,8.39733434948922e-08,"Sig","Sig"
27,"CADE",0.1486031778,0.004761724,0,8.52763534330817e-09,"Sig","Sig"
32,"CADE",0.2165748354,0.00622004,0,4.03246289009722e-09,"Sig","Sig"
1,"PIJE",15.837382869,15.0918116,0.0249499303989619,0.0477353386775017,"Sig","Sig"
6,"PIJE",14.924775558,14.8635874,0.806885018163826,0.888680113340999,"NS","NS"
12,"PIJE",13.4641726758,14.486809,0.826045579951657,0.117388753395918,"NS","NS"
17,"PIJE",13.3585167408,14.103065,0.481162537320539,0.207895152052178,"NS","NS"
22,"PIJE",12.6331731372,13.9899314,0.921463324666911,0.147759258632775,"NS","NS"
27,"PIJE",11.72548105575,14.1978624,0.73326315748082,0.0533874375962211,"NS","NS"
32,"PIJE",12.124942368,14.377347,0.859758652939444,0.0427505058018719,"NS","Sig"
1,"PILA",1.2702792564,1.044431,0,0.387193400820489,"Sig","NS"
6,"PILA",1.307463234,1.0758657,0,0.3861976180976,"Sig","NS"
12,"PILA",0.1791191094,0.84393079,0.0196072120483133,0.087613129366256,"Sig","NS"
17,"PILA",0.2190197856,0.870528836,0.138186475519792,0.0971472058692935,"NS","NS"
22,"PILA",0.253735251,0.842231156,0.545709736574709,0.132204011924594,"NS","NS"
27,"PILA",0.1941336012,0.8662928,0.570790828716721,0.102753607116205,"NS","NS"
32,"PILA",0.2190904716,0.614604414,0.150314517136155,0.267383778791654,"NS","NS"
1,"QUKE",0.1866534516,0.1800268,0.114186576965288,0.386327879579712,"NS","NS"
6,"QUKE",0.2005550316,0.18366744,0,0.294182755159811,"Sig","NS"
12,"QUKE",0.2375222388,0.20085998,0.0379686440767003,0.067684384489522,"Sig","NS"
17,"QUKE",0.2624005692,0.2138962,0.0767600801899703,0.0468776283899171,"NS","Sig"
22,"QUKE",0.296468865,0.21697934,0.876349471890784,0.0102353963568249,"NS","Sig"
27,"QUKE",0.333892240374,0.21617842,0.291685180991929,0.00227194392468646,"NS","Sig"
32,"QUKE",0.387661659,0.22933898,0.152024440847198,0.00130490862100864,"NS","Sig"
