"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",8.225156478,8.164572,0.395772515372229,0.40358516695654,"NS","NS"
6,"ABCO",8.5584417534,8.111344,0.132252483913087,0.0965199468373938,"NS","NS"
11,"ABCO",8.60228985,8.228812,0.759475714625416,0.121457302175941,"NS","NS"
16,"ABCO",9.553299294,8.136686,0.485838913483248,0.0194900275372869,"NS","Sig"
21,"ABCO",10.69337808,8.26313,0.476867104584065,0.00394509681460954,"NS","Sig"
1,"CADE",26.3069525796,27.295778,0.00203320675561525,4.24107426570925e-05,"Sig","Sig"
6,"CADE",27.5409322188,27.723372,0.501283104360588,0.434590624276332,"NS","NS"
11,"CADE",29.414679063,27.7197,0.470234043824836,0.022964620199933,"NS","Sig"
16,"CADE",30.9835171338,27.496572,0.346833069375469,0.00389494566090315,"NS","Sig"
21,"CADE",31.682969241,28.009502,0.170828808793887,0.00591520377961778,"NS","Sig"
1,"PILA",1.5657506634,2.0137276,0.00985064065884003,4.90331263599739e-05,"Sig","Sig"
6,"PILA",1.6803483774,2.0076962,0.574831033748528,0.00367846219166711,"NS","Sig"
11,"PILA",1.975410591,2.0474356,0.731595880133881,0.169266231405298,"NS","NS"
16,"PILA",2.3077156872,2.0038056,0.991118786290528,0.027427853584401,"NS","Sig"
21,"PILA",2.5689467958,1.9714492,0.361922772430334,0.00198873906689324,"NS","Sig"
1,"PIPO",17.41989711,15.8674566,0.0613072899122716,0.000614126539472819,"NS","Sig"
6,"PIPO",11.3079959916,13.7791456,0.908394233649048,0.0194239719242816,"NS","Sig"
11,"PIPO",11.6126039568,12.3991596,0.570135247745224,0.449858792718025,"NS","NS"
16,"PIPO",11.661556368,10.6429316,0.614097312680495,0.361480638248267,"NS","NS"
21,"PIPO",12.0437901276,8.52988046,0.275239897467882,0.00614851830933891,"NS","Sig"
1,"QUCH",0.083079612,0.073598583,0.0184703163231568,0.0359944801710952,"Sig","Sig"
6,"QUCH",0.0370166874,0.07373013216,0.631452746661334,0.00460100844110677,"NS","Sig"
11,"QUCH",0.0210078792,0.0620183518,0.91611316652993,0.070198818326952,"NS","NS"
21,"QUCH",0.0176605044,0.0506907428,0.98924030284668,0.0773519646273326,"NS","NS"
1,"QUKE",15.1782367044,14.7662452,0.0726532443536039,0.00054326502837236,"NS","Sig"
6,"QUKE",14.6855364348,14.6649462,0.375509495722922,0.85967438395633,"NS","NS"
11,"QUKE",14.9033325672,14.7335926,0.984282019861191,0.20754078603059,"NS","NS"
16,"QUKE",15.429069117,14.9908966,0.673474266650358,0.0742993913702055,"NS","NS"
21,"QUKE",15.3179185236,14.88253884,0.190920275636173,0.0867265462482247,"NS","NS"
