"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",39.8128530357684,13.35044,0,3.36483530296944e-12,"Sig","Sig"
7,"ABCO",40.0922667679693,12.923632,0,3.63253581117819e-08,"Sig","Sig"
13,"ABCO",38.2628026521734,12.981898,0,2.28423201506704e-07,"Sig","Sig"
18,"ABCO",41.3628425580136,13.210852,0,1.32023766252298e-07,"Sig","Sig"
23,"ABCO",36.7710965314624,13.222,0,1.33787250134956e-07,"Sig","Sig"
28,"ABCO",34.8471078648,13.431066,0,1.3881565655746e-07,"Sig","Sig"
28,"ABMA",0.0513777264,0.0279867,0,1,"Sig","NS"
1,"CADE",5.30694234872994,2.2660754,0,1.20160507343005e-10,"Sig","Sig"
7,"CADE",5.59943232804898,2.2995215,0,8.29433435774718e-07,"Sig","Sig"
13,"CADE",5.9690752853676,2.41136402,0,7.51409755113326e-07,"Sig","Sig"
18,"CADE",6.3429422775454,2.40362768,0,4.5879302741358e-07,"Sig","Sig"
23,"CADE",6.74161128197944,2.46916648,0,8.77805837034927e-07,"Sig","Sig"
28,"CADE",7.1695341102,2.496146,0,3.90696911960339e-07,"Sig","Sig"
1,"PILA",28.925281243563,12.4541652,0,2.61093251077904e-07,"Sig","Sig"
7,"PILA",29.3543496913482,10.553125,0,2.50913289429984e-06,"Sig","Sig"
13,"PILA",23.7891858553067,10.5270788,0.00350059549497109,3.28820459952772e-05,"Sig","Sig"
18,"PILA",24.3772380398364,9.7247466,0.0127659288862414,5.70809312969315e-05,"Sig","Sig"
23,"PILA",22.9420109028899,9.2125138,0.0347961589980348,0.00019138610267397,"Sig","Sig"
28,"PILA",23.7742684872,8.7360642,0.0331925156720736,0.000127599346938288,"Sig","Sig"
1,"QUKE",0.0468334004967445,0.028116754,0,1,"Sig","NS"
7,"QUKE",0.0500865287885017,0.024644571,0.0609286847782375,0.013357208983604,"NS","Sig"
13,"QUKE",0.0606587963648973,0.026848444,0.11754405868207,0.00649160832083348,"NS","Sig"
18,"QUKE",0.0381028930445755,0.02187057,0.0100000000000007,0.127605133516078,"Sig","NS"
23,"QUKE",0.0413913653667776,0.02346295,0.0100000000000007,0.116871155208726,"Sig","NS"
28,"QUKE",0.0474397308,0.01734844,0.72547043239436,0.0342742893030278,"NS","Sig"
