"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABMA",102.8738997594,120.947996,0,6.87721324609355e-08,"Sig","Sig"
6,"ABMA",105.098893977,121.208912,0.0145490377022072,4.40429834803165e-05,"Sig","Sig"
11,"ABMA",107.131277484,120.665144,0.215518341276486,0.000929870319966367,"NS","Sig"
16,"ABMA",107.9304031344,121.078382,0.16429410811722,0.0006454165977535,"NS","Sig"
21,"ABMA",109.6955095236,122.459752,0.141120352795512,0.000612305741648799,"NS","Sig"
1,"PICO",3.081968505,2.9011526,0,3.28078388878706e-09,"Sig","Sig"
6,"PICO",3.1846619112,2.8633002,0.784239263297013,0.00632441424254398,"NS","Sig"
11,"PICO",2.6072719596,2.7829912,0.287371304906138,0.283806789449087,"NS","NS"
16,"PICO",2.7037732722,2.8179324,0.019903456242026,0.493323136355663,"Sig","NS"
21,"PICO",2.6274677352,2.90461898,0.0290331238554905,0.199604225359934,"Sig","NS"
