"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",2.0537982234,2.0672515,0,1,"Sig","NS"
6,"ABCO",2.4531120768,2.1358741,0,1,"Sig","NS"
12,"ABCO",2.764403796,2.17949764,0.0162474158398732,0.000178080076948963,"Sig","Sig"
17,"ABCO",2.9168098806,2.04184556,0.0994176111002759,0.00035793674440642,"NS","Sig"
22,"ABCO",3.1693803834,2.0267656,0.0419445389528942,0.00029930152311904,"Sig","Sig"
27,"ABCO",3.1810207968,2.08759524,0.0308465774538417,0.000319988788653742,"Sig","Sig"
32,"ABCO",2.799051717,2.1019007,0.167923054392502,0.00230864935106461,"NS","Sig"
17,"CADE",0.0429527406,0.0024472744,0,8.02987959628706e-07,"Sig","Sig"
22,"CADE",0.0852543846,0.0026337596,0,1.12427269932932e-07,"Sig","Sig"
27,"CADE",0.1486031778,0.003458524,0,2.93760012966636e-08,"Sig","Sig"
32,"CADE",0.2165748354,0.003889728,0,4.65834833338388e-09,"Sig","Sig"
1,"PIJE",15.837382869,15.3743878,0.196043245974726,0.00256178431944697,"NS","Sig"
6,"PIJE",14.924775558,15.5324852,0.598949742387803,0.0221655690063325,"NS","Sig"
12,"PIJE",13.4641726758,14.736023,0.841925598983145,0.0712441147304636,"NS","NS"
17,"PIJE",13.3585167408,14.507145,0.768116677110855,0.0729295340781771,"NS","NS"
22,"PIJE",12.6331731372,14.4532808,0.610322766213792,0.0355604449011943,"NS","Sig"
27,"PIJE",11.72548105575,14.4726336,0.486945196569286,0.0102212352015189,"NS","Sig"
32,"PIJE",12.124942368,14.1479782,0.132606132767264,0.0263171078224539,"NS","Sig"
1,"PILA",1.2702792564,1.276741,0,1,"Sig","NS"
6,"PILA",1.307463234,1.061538296,0,0.36619204109993,"Sig","NS"
12,"PILA",0.1791191094,0.8528391,0.116516833696916,0.0880649990507357,"NS","NS"
17,"PILA",0.2190197856,0.877815024,0.122176966273141,0.0980000820568444,"NS","NS"
22,"PILA",0.253735251,0.879026664,0.520035440232769,0.129048137271102,"NS","NS"
27,"PILA",0.1941336012,0.59480391,0.139658213622648,0.312371237884619,"NS","NS"
32,"PILA",0.2190904716,0.61169736,0.147043102998446,0.331033750963353,"NS","NS"
1,"QUKE",0.1866534516,0.18692988,0.00890852369954312,0.911986814381511,"Sig","NS"
6,"QUKE",0.2005550316,0.19144538,0.171008280013601,0.249684439697959,"NS","NS"
12,"QUKE",0.2375222388,0.2007406,0.158146681562001,0.00148841459825789,"NS","Sig"
17,"QUKE",0.2624005692,0.1986226,0.490291782259345,0.00542284176650458,"NS","Sig"
22,"QUKE",0.296468865,0.18806982,0.431623226466654,0.00973839812533978,"NS","Sig"
27,"QUKE",0.333892240374,0.19308954,0.199328652353057,0.00241262819748883,"NS","Sig"
32,"QUKE",0.387661659,0.19868664,0.219532211841258,0.00323651466175418,"NS","Sig"
