"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABMA",100.5079450914,106.085914,0,5.99346365148987e-07,"Sig","Sig"
6,"ABMA",104.0460566376,107.330788,0.303595383907809,0.00381956160544336,"NS","Sig"
11,"ABMA",106.759052862,108.622232,0.986470526288588,0.0726392124272946,"NS","NS"
16,"ABMA",109.51215691185,110.74766,0.955977191129608,0.0841359398523398,"NS","NS"
21,"ABMA",111.230174055,111.64848,0.631546666600332,0.487493949436222,"NS","NS"
1,"PIMO",0.1356692106,0.13150308,0.0203945288054534,0.000237085662320574,"Sig","Sig"
6,"PIMO",0.1492165752,0.1271761,0,0.332479435297442,"Sig","NS"
11,"PIMO",0.1615779858,0.13820504,0,0.320702715035523,"Sig","NS"
16,"PIMO",0.1689607458,0.1510985,0,0.451122593144152,"Sig","NS"
21,"PIMO",0.1747664226,0.16703582,0.00316893904458287,0.750653153042774,"Sig","NS"
