"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
10,"PICO",0.0190373106,0.007843274,0,6.81351725694844e-07,"Sig","Sig"
15,"PICO",0.022427097,0.00966518,0,2.30761608757951e-06,"Sig","Sig"
19,"PICO",0.035197701,0.011281222,0,6.01420298394628e-07,"Sig","Sig"
24,"PICO",0.0519958362,0.01291718,0,6.64320385795579e-07,"Sig","Sig"
29,"PICO",0.103346859,0.0144111,0,7.32346829922924e-08,"Sig","Sig"
1,"PIMO",16.1649999126,13.9136876,0,1.83208096198546e-05,"Sig","Sig"
5,"PIMO",13.1327684334,13.8021202,0.255319533243645,0.0183698955673918,"NS","Sig"
10,"PIMO",11.2881402942,13.9312484,0.226481951542637,0.000920579330177944,"NS","Sig"
15,"PIMO",10.3510630608,12.7435642,0.311030908847586,0.178501104725042,"NS","NS"
19,"PIMO",13.8338227566,12.8557754,0,0.530613178246434,"Sig","NS"
24,"PIMO",14.941689147,11.6454802,0.0376378369236714,0.132662585959047,"Sig","NS"
29,"PIMO",15.3791812944,11.9156404,0.0977418704446482,0.122721341837201,"NS","NS"
