"Step","Species","SimAbsDen","ExpAbsDen"
1,"ABCO",7.82948565777777,16.6972692457228
6,"ABCO",5.03728803333333,5.5057769151
7,"ABCO",13.0971973333333,40.0922667679693
11,"ABCO",7.89560133333333,8.60228985
12,"ABCO",1.98377988666667,2.764403796
13,"ABCO",12.9728146666667,38.2628026521734
16,"ABCO",7.69320533333333,9.553299294
17,"ABCO",1.88665646666667,2.9168098806
18,"ABCO",12.9067566666667,41.3628425580136
21,"ABCO",7.611864,10.69337808
22,"ABCO",1.78971496,3.1693803834
23,"ABCO",12.7382513333333,36.7710965314624
27,"ABCO",0,3.1810207968
28,"ABCO",0,34.8471078648
32,"ABCO",0,2.799051717
1,"ABMA",100.676071777778,100.076744541416
6,"ABMA",100.154702666667,102.221860281212
11,"ABMA",99.6447484444445,102.775325367944
16,"ABMA",98.6652055555556,102.89944666155
21,"ABMA",98.0246462222221,103.13073001
28,"ABMA",0,0.0513777264
1,"CADE",14.56969525,15.806947464165
6,"CADE",26.4345106666667,27.5409322188
7,"CADE",2.23205184666667,5.59943232804898
11,"CADE",25.8329266666667,29.414679063
13,"CADE",2.14395884666667,5.9690752853676
16,"CADE",25.4204733333333,30.9835171338
17,"CADE",0.009391256,0.0429527406
18,"CADE",2.11472125333333,6.3429422775454
21,"CADE",24.364526,31.682969241
22,"CADE",0.0104297504,0.0852543846
23,"CADE",2.01415344,6.74161128197944
27,"CADE",0,0.1486031778
28,"CADE",0,7.1695341102
32,"CADE",0,0.2165748354
1,"PICO",3.08833624666667,3.081968505
6,"PICO",2.93838088,3.1846619112
10,"PICO",0.00648052466666667,0.0190373106
11,"PICO",2.83973953333333,2.6072719596
15,"PICO",0.00762369733333333,0.022427097
16,"PICO",2.70027666666667,2.7037732722
19,"PICO",0.008823444,0.035197701
21,"PICO",2.57067306666667,2.6274677352
24,"PICO",0.0107452826666667,0.0519958362
29,"PICO",0,0.103346859
1,"PIJE",15.2750384,15.837382869
6,"PIJE",14.6326865333333,14.924775558
12,"PIJE",14.2526231333333,13.4641726758
17,"PIJE",14.0051528666667,13.3585167408
22,"PIJE",13.8390442,12.6331731372
27,"PIJE",0,11.72548105575
32,"PIJE",0,12.124942368
1,"PILA",5.32651927555557,10.587103721121
6,"PILA",1.58592443666666,1.4939058057
7,"PILA",11.7974198666667,29.3543496913482
11,"PILA",1.83768006666667,1.975410591
12,"PILA",1.20979021333333,0.1791191094
13,"PILA",11.1051625333333,23.7891858553067
16,"PILA",1.84507473333333,2.3077156872
17,"PILA",1.13095032666667,0.2190197856
18,"PILA",10.3964637333333,24.3772380398364
21,"PILA",1.862317,2.5689467958
22,"PILA",1.05096689933333,0.253735251
23,"PILA",9.57647126666667,22.9420109028899
27,"PILA",0,0.1941336012
28,"PILA",0,23.7742684872
32,"PILA",0,0.2190904716
1,"PIMO",7.03121645666668,8.1503345616
5,"PIMO",14.0133488,13.1327684334
6,"PIMO",0.107464133333333,0.1492165752
10,"PIMO",14.0127688,11.2881402942
11,"PIMO",0.105078246666667,0.1615779858
15,"PIMO",13.2822216666667,10.3510630608
16,"PIMO",0.10953884,0.1689607458
19,"PIMO",13.3673530666667,13.8338227566
21,"PIMO",0.111778413333333,0.1747664226
24,"PIMO",13.4311463333333,14.941689147
29,"PIMO",0,15.3791812944
1,"PIPO",15.5084282,17.41989711
6,"PIPO",12.6331506,11.3079959916
11,"PIPO",10.6147365333333,11.6126039568
16,"PIPO",8.8047976,11.661556368
21,"PIPO",7.37262166666667,12.0437901276
1,"QUCH",0.0725416959333333,0.083079612
6,"QUCH",0.0614712370666667,0.0370166874
11,"QUCH",0.0543551973333333,0.0210078792
21,"QUCH",0.0524413864,0.0176605044
1,"QUKE",4.95440821704444,5.13724118549891
6,"QUKE",7.18154763666668,7.4430457332
7,"QUKE",0.0266780038,0.0500865287885017
11,"QUKE",13.7693046,14.9033325672
12,"QUKE",0.186320613333333,0.2375222388
13,"QUKE",0.0274578701333333,0.0606587963648973
16,"QUKE",13.2034426666667,15.429069117
17,"QUKE",0.19184546,0.2624005692
18,"QUKE",0.0281024069333333,0.0381028930445755
21,"QUKE",12.8156546,15.3179185236
22,"QUKE",0.18925444,0.296468865
23,"QUKE",0.0268427074,0.0413913653667776
27,"QUKE",0,0.333892240374
28,"QUKE",0,0.0474397308
32,"QUKE",0,0.387661659
