"Step","Species","AdultAbsDen","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABMA",1112,564.41421,0,8.03053348449022e-32,"Sig","Sig"
6,"ABMA",1612,580.136406666667,0,4.92123033800826e-32,"Sig","Sig"
11,"ABMA",3998,583.885446666667,0,1.17022106409309e-38,"Sig","Sig"
16,"ABMA",1663,585.699466666667,0,2.76923142809602e-32,"Sig","Sig"
21,"ABMA",1286,590.05306,0,5.66311431465564e-27,"Sig","Sig"
1,"PICO",68,33.9833706666667,0,6.17639275560523e-23,"Sig","Sig"
6,"PICO",70,34.3461706666667,0,4.32656498296437e-20,"Sig","Sig"
11,"PICO",66,35.071806,0,1.40642304069571e-16,"Sig","Sig"
16,"PICO",64,35.313664,0,2.24048408959764e-15,"Sig","Sig"
21,"PICO",60,34.648526,0,7.57318621572973e-15,"Sig","Sig"
