"Step","Species","AdultAbsDen","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",38,30.4,0.577386673052523,3.36820591363667e-07,"NS","Sig"
6,"ABCO",38,73.5333333333333,0,2.83686512293397e-15,"Sig","Sig"
12,"ABCO",38,98.0666666666667,0,5.69061060661712e-13,"Sig","Sig"
17,"ABCO",210,113.2,0,9.17227119605077e-17,"Sig","Sig"
22,"ABCO",42,125.133333333333,0,4.19210600997294e-14,"Sig","Sig"
27,"ABCO",36,138.133333333333,0,2.80862940116043e-15,"Sig","Sig"
32,"ABCO",24,152.133333333333,0,3.53228564587173e-16,"Sig","Sig"
17,"CADE",10,2.2,0,1.22920516833386e-17,"Sig","Sig"
22,"CADE",20,2.13333333333333,0,3.65035522708446e-23,"Sig","Sig"
27,"CADE",25,1.86666666666667,0,9.82891725079285e-25,"Sig","Sig"
32,"CADE",30,1.73333333333333,0,4.18267841506786e-25,"Sig","Sig"
1,"PIJE",324,139.2,0,1.91499730262948e-30,"Sig","Sig"
6,"PIJE",302,141.4,0,3.55608453689515e-25,"Sig","Sig"
12,"PIJE",270,139,0,5.01073350506e-23,"Sig","Sig"
17,"PIJE",228,139,0,1.17062047094603e-19,"Sig","Sig"
22,"PIJE",208,137.733333333333,0,2.21443253362035e-16,"Sig","Sig"
27,"PIJE",202,137.733333333333,0,6.21396779834414e-16,"Sig","Sig"
32,"PIJE",196,136.733333333333,0,9.27410302514397e-16,"Sig","Sig"
1,"PILA",8,4.13333333333333,0,6.65878524263293e-14,"Sig","Sig"
6,"PILA",8,4.06666666666667,0.351349991005535,6.35559780463942e-10,"NS","Sig"
12,"PILA",6,3.73333333333333,0.351349991005535,2.71194538063302e-05,"NS","Sig"
17,"PILA",4,3.4,0.622063998847332,0.0824178778794782,"NS","NS"
22,"PILA",4,3.33333333333333,0.942024791709002,0.0755454054418803,"NS","NS"
27,"PILA",4,3.13333333333333,0,0.00440815503416932,"Sig","Sig"
32,"PILA",4,3,0.622063998847332,0.00277006296776684,"NS","Sig"
1,"QUKE",202,15.8666666666667,0,2.06827012709325e-37,"Sig","Sig"
6,"QUKE",202,15.2666666666667,0,1.70556796545267e-32,"Sig","Sig"
12,"QUKE",200,14.3333333333333,0,1.58749010325917e-33,"Sig","Sig"
17,"QUKE",273,13.5333333333333,0,1.46132294902761e-33,"Sig","Sig"
22,"QUKE",195,13.2666666666667,0,4.73604300509001e-33,"Sig","Sig"
27,"QUKE",225,12.8666666666667,0,7.23051139041088e-31,"Sig","Sig"
32,"QUKE",248,11.8,0,2.68317897640139e-30,"Sig","Sig"
