"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",39.8128530357684,13.32869,0,2.00264518182231e-33,"Sig","Sig"
7,"ABCO",40.0922667679693,13.1634886666667,0,2.92622326001532e-23,"Sig","Sig"
13,"ABCO",38.2628026521734,13.1555393333333,0,4.01104702847071e-21,"Sig","Sig"
18,"ABCO",41.3628425580136,13.3448426666667,0,5.45542382345722e-22,"Sig","Sig"
23,"ABCO",36.7710965314624,13.3409266666667,0,3.87653858610143e-20,"Sig","Sig"
28,"ABCO",34.8471078648,13.553764,0,1.9893446987057e-19,"Sig","Sig"
28,"ABMA",0.0513777264,0.02425514,0,4.17356417312238e-08,"Sig","Sig"
1,"CADE",5.30694234872994,2.24782386666667,0,5.49933752777806e-24,"Sig","Sig"
7,"CADE",5.59943232804898,2.24680862666667,0,8.01255854029996e-21,"Sig","Sig"
13,"CADE",5.9690752853676,2.2240804,0,1.13426896605898e-18,"Sig","Sig"
18,"CADE",6.3429422775454,2.18136105333333,0,8.96543332067207e-16,"Sig","Sig"
23,"CADE",6.74161128197944,2.24446056,0,3.59037066554993e-16,"Sig","Sig"
28,"CADE",7.1695341102,2.16507307333333,0,2.24484280426366e-15,"Sig","Sig"
1,"PILA",28.925281243563,12.6164874,0,1.5669687975682e-22,"Sig","Sig"
7,"PILA",29.3543496913482,11.6563442666667,0,1.27419568977447e-18,"Sig","Sig"
13,"PILA",23.7891858553067,10.7538712,0,8.54458439666626e-16,"Sig","Sig"
18,"PILA",24.3772380398364,9.9429334,0,6.68589670616841e-16,"Sig","Sig"
23,"PILA",22.9420109028899,9.32930593333333,0,8.19759499930748e-14,"Sig","Sig"
28,"PILA",23.7742684872,8.23799533333333,0,7.18093783562572e-16,"Sig","Sig"
1,"QUKE",0.0468334004967445,0.0262669673333333,0,2.47519903717972e-08,"Sig","Sig"
7,"QUKE",0.0500865287885017,0.0265303221333333,0,6.14563704001906e-07,"Sig","Sig"
13,"QUKE",0.0606587963648973,0.0288398912,0,4.10689396460775e-08,"Sig","Sig"
18,"QUKE",0.0381028930445755,0.0308579546666667,0,0.0387768797938846,"Sig","Sig"
23,"QUKE",0.0413913653667776,0.0280677693333333,0,0.00915066934982023,"Sig","Sig"
28,"QUKE",0.0474397308,0.0298487413333333,0.0177423118220987,0.00208656242533904,"Sig","Sig"
