"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",8.225156478,8.15386733333333,0,0.403747363721111,"Sig","NS"
6,"ABCO",8.5584417534,8.29136866666667,0.0230267130786642,0.0438362123981861,"Sig","Sig"
11,"ABCO",8.60228985,8.38812933333333,0,0.116525626916473,"Sig","NS"
16,"ABCO",9.553299294,8.38605266666667,0.897109363414809,1.45837374843576e-05,"NS","Sig"
21,"ABCO",10.69337808,8.587122,0.163438149394159,5.60929037083534e-08,"NS","Sig"
1,"CADE",26.3069525796,27.31339,0,1.89802046011948e-17,"Sig","Sig"
6,"CADE",27.5409322188,27.499358,0.806983942670598,0.730979264525246,"NS","NS"
11,"CADE",29.414679063,27.5675666666667,0.495063056613589,2.50060391331219e-06,"NS","Sig"
16,"CADE",30.9835171338,27.3401926666667,0.00656495685540676,2.77283815470198e-11,"Sig","Sig"
21,"CADE",31.682969241,27.5316406666667,0.0309200380000305,8.15878622275575e-11,"Sig","Sig"
1,"PILA",1.5657506634,2.02384633333333,0,6.47569283034851e-15,"Sig","Sig"
6,"PILA",1.6803483774,1.95168966666667,0.967454549586044,0.000212880902574016,"NS","Sig"
11,"PILA",1.975410591,1.94228406666667,0.320086146867803,0.653302559618358,"NS","NS"
16,"PILA",2.3077156872,1.7607028,0.328263117830692,8.72545997061642e-06,"NS","Sig"
21,"PILA",2.5689467958,1.77663453333333,0.941317190614994,2.84370917318789e-07,"NS","Sig"
1,"PIPO",17.41989711,15.8438176,0,1.56868072760302e-10,"Sig","Sig"
6,"PIPO",11.3079959916,13.19822284,0.63380275347658,0.000914572937412582,"NS","Sig"
11,"PIPO",11.6126039568,11.7010517266667,0.857319775895453,0.869841032591182,"NS","NS"
16,"PIPO",11.661556368,10.2695343133333,0.842423684715918,0.0244481485066218,"NS","Sig"
21,"PIPO",12.0437901276,8.92296958666667,0.962076012570721,6.14574674823356e-05,"NS","Sig"
1,"QUCH",0.083079612,0.0766368455333333,0,9.04412958064769e-31,"Sig","Sig"
6,"QUCH",0.0370166874,0.0734909171333333,0.00754545697559192,2.4289661447891e-09,"Sig","Sig"
11,"QUCH",0.0210078792,0.0677560166666667,0.181982906795153,1.5021733530076e-08,"NS","Sig"
21,"QUCH",0.0176605044,0.0674401424,0.60941715274199,3.34473416217026e-07,"NS","Sig"
1,"QUKE",15.1782367044,14.7998194,0.0164736247270158,7.52703869750401e-11,"Sig","Sig"
6,"QUKE",14.6855364348,14.8240341333333,0.2526507174538,0.0717751015607002,"NS","NS"
11,"QUKE",14.9033325672,14.8614492666667,0.034616984551524,0.671196635296033,"Sig","NS"
16,"QUKE",15.429069117,14.8440074666667,0.77462182343923,6.41282281630549e-05,"NS","Sig"
21,"QUKE",15.3179185236,14.8606103,0.204434394133797,0.00531172256365988,"NS","Sig"
