"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",8.225156478,8.156062,0.505872226551316,0.413252748450735,"NS","NS"
6,"ABCO",8.5584417534,8.22627,0.178309684780466,0.0364285369221368,"NS","Sig"
11,"ABCO",8.60228985,8.182308,0.986740779924546,0.021696132730017,"NS","Sig"
16,"ABCO",9.553299294,8.147858,0.226925064119167,0.00297040075769473,"NS","Sig"
21,"ABCO",10.69337808,8.33403,0.0791769252396377,0.000685798300864997,"NS","Sig"
1,"CADE",26.3069525796,27.313056,0,2.61639611838298e-06,"Sig","Sig"
6,"CADE",27.5409322188,27.804684,0.71800477144023,0.146320464049786,"NS","NS"
11,"CADE",29.414679063,27.382382,0.350296030727781,0.0145657323837487,"NS","Sig"
16,"CADE",30.9835171338,28.105966,0.389018748706053,0.0048036534794539,"NS","Sig"
21,"CADE",31.682969241,28.421146,0.731082282820584,0.0088803662620405,"NS","Sig"
1,"PILA",1.5657506634,2.0385188,0,8.7012248353882e-08,"Sig","Sig"
6,"PILA",1.6803483774,1.924353,0.944495042740681,0.0577514323751518,"NS","NS"
11,"PILA",1.975410591,1.929498,0.0838117461615838,0.614474427195019,"NS","NS"
16,"PILA",2.3077156872,1.8505286,0.381757625430154,0.02501851015915,"NS","Sig"
21,"PILA",2.5689467958,1.8850882,0.877659445156398,0.0108589371467245,"NS","Sig"
1,"PIPO",17.41989711,15.7974628,0.0724034079071606,0.00055711335491619,"NS","Sig"
6,"PIPO",11.3079959916,13.6699024,0.101201845792768,0.000553739549552696,"NS","Sig"
11,"PIPO",11.6126039568,10.45304402,0.938253164926916,0.00925184804257955,"NS","Sig"
16,"PIPO",11.661556368,8.97054336,0.471846241569799,0.00534696299727754,"NS","Sig"
21,"PIPO",12.0437901276,7.47983032,0.299049914491499,0.00247657265298562,"NS","Sig"
1,"QUCH",0.083079612,0.0735934196,0.0187899730648079,0.0358899731995418,"Sig","Sig"
6,"QUCH",0.0370166874,0.0734361852,0.0432536005476022,0.000846229069174608,"Sig","Sig"
11,"QUCH",0.0210078792,0.072084706,0.20817527502465,0.000882410515076513,"NS","Sig"
21,"QUCH",0.0176605044,0.07123122,0.396037727142999,0.00263202075360736,"NS","Sig"
1,"QUKE",15.1782367044,14.752454,0.0427739406967663,0.00033960357624448,"Sig","Sig"
6,"QUKE",14.6855364348,14.5673218,0.663602266368496,0.0810336196782572,"NS","NS"
11,"QUKE",14.9033325672,14.6753234,0.56255312301288,0.01880630728996,"NS","Sig"
16,"QUKE",15.429069117,14.5700974,0.837635755275142,0.011942524833439,"NS","Sig"
21,"QUKE",15.3179185236,14.5811104,0.99745605106992,0.0392547267988392,"NS","Sig"
