"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABMA",102.8738997594,121.081638,0,4.99747190858207e-08,"Sig","Sig"
6,"ABMA",105.098893977,122.687594,0,2.66447678112768e-06,"Sig","Sig"
11,"ABMA",107.131277484,122.956464,0,1.09372962184819e-05,"Sig","Sig"
16,"ABMA",107.9304031344,123.68601,0.0362768207519322,0.000149601091450374,"Sig","Sig"
21,"ABMA",109.6955095236,121.27267,0.662296621795804,0.00724799811031481,"NS","Sig"
1,"PICO",3.081968505,2.884674,0.0267010495133634,0.000327631556956578,"Sig","Sig"
6,"PICO",3.1846619112,2.8875106,0.0922580556012052,0.0506855736767167,"NS","NS"
11,"PICO",2.6072719596,2.9109844,0.934098268208828,0.0252866045600641,"NS","Sig"
16,"PICO",2.7037732722,3.0104766,0.971178185530087,0.0352796736658308,"NS","Sig"
21,"PICO",2.6274677352,2.94933026,0.755904120619656,0.16685929443491,"NS","NS"
