"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABMA",102.8738997594,121.180832,0,2.23936388722658e-08,"Sig","Sig"
6,"ABMA",105.098893977,122.629898,0,1.35778891574593e-07,"Sig","Sig"
11,"ABMA",107.131277484,124.119826,0,5.25045918196126e-06,"Sig","Sig"
16,"ABMA",107.9304031344,125.3679,0,1.65246853454421e-05,"Sig","Sig"
21,"ABMA",109.6955095236,126.21017,0,5.50744958308523e-06,"Sig","Sig"
1,"PICO",3.081968505,2.883611,0.0322827211097336,0.000421293265480049,"Sig","Sig"
6,"PICO",3.1846619112,2.9334366,0.612255078174317,0.00527153570664333,"NS","Sig"
11,"PICO",2.6072719596,2.8344462,0.292110072538441,0.116008744093509,"NS","NS"
16,"PICO",2.7037732722,2.8440422,0.0500868573547859,0.267200817016109,"NS","NS"
21,"PICO",2.6274677352,2.792927,0.273149937707129,0.457937042067439,"NS","NS"
