"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",39.8128530357684,13.313976,0,1.79031509241405e-10,"Sig","Sig"
7,"ABCO",40.0922667679693,13.577248,0,4.54762784359175e-09,"Sig","Sig"
13,"ABCO",38.2628026521734,13.725652,0,1.18492367072201e-07,"Sig","Sig"
18,"ABCO",41.3628425580136,14.083544,0,2.54523928409682e-07,"Sig","Sig"
23,"ABCO",36.7710965314624,14.33679,0,2.44158761805049e-07,"Sig","Sig"
28,"ABCO",34.8471078648,14.47662,0,7.28448244329397e-07,"Sig","Sig"
28,"ABMA",0.0513777264,0.0279867,0,1,"Sig","NS"
1,"CADE",5.30694234872994,2.2212348,0,5.84294084394206e-07,"Sig","Sig"
7,"CADE",5.59943232804898,2.1146836,0,1.67752466072844e-05,"Sig","Sig"
13,"CADE",5.9690752853676,1.96065862,0.00641157294373224,4.94385486039056e-05,"Sig","Sig"
18,"CADE",6.3429422775454,1.98782916,0.0086986154385412,4.75134590165455e-05,"Sig","Sig"
23,"CADE",6.74161128197944,2.03668256,0.00664313030882446,3.50682026012949e-05,"Sig","Sig"
28,"CADE",7.1695341102,2.02062672,0,1.50787115246443e-05,"Sig","Sig"
1,"PILA",28.925281243563,12.5954784,0,2.16634377748475e-07,"Sig","Sig"
7,"PILA",29.3543496913482,11.4451424,0,7.47958944690715e-07,"Sig","Sig"
13,"PILA",23.7891858553067,10.4973578,0.0169123540976471,0.000113589496385839,"Sig","Sig"
18,"PILA",24.3772380398364,9.6982906,0.034342075571618,0.000268763142826936,"Sig","Sig"
23,"PILA",22.9420109028899,8.8141374,0.0618615782516648,0.000286386381043713,"NS","Sig"
28,"PILA",23.7742684872,8.1242686,0.0329509252700854,0.000148761160824079,"Sig","Sig"
1,"QUKE",0.0468334004967445,0.028116754,0,1,"Sig","NS"
7,"QUKE",0.0500865287885017,0.030657511,0,1,"Sig","NS"
13,"QUKE",0.0606587963648973,0.033343564,0,1,"Sig","NS"
18,"QUKE",0.0381028930445755,0.02878169,0,0.248725208172747,"Sig","NS"
23,"QUKE",0.0413913653667776,0.03080301,0,0.222616794608383,"Sig","NS"
28,"QUKE",0.0474397308,0.02513034,0.0100000000000007,0.0793126049534297,"Sig","NS"
