"Step","Species","AdultAbsDen","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABMA",1544,782.2,0,2.54927627374082e-35,"Sig","Sig"
6,"ABMA",1454,838.866666666667,0,1.2153510873632e-28,"Sig","Sig"
11,"ABMA",3012,905,0,8.40505052453804e-34,"Sig","Sig"
16,"ABMA",1328,968.266666666667,0,1.80349343904067e-20,"Sig","Sig"
21,"ABMA",1186,1031.2,0,2.22595962525549e-15,"Sig","Sig"
