"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABMA",100.5079450914,106.162646,0,8.20686672440785e-07,"Sig","Sig"
6,"ABMA",104.0460566376,107.860342,0.933775850582626,0.00634728926851939,"NS","Sig"
11,"ABMA",106.759052862,108.754412,0.147817872953078,0.0525958158485356,"NS","NS"
16,"ABMA",109.51215691185,110.106656,0.335721874634314,0.627225897694051,"NS","NS"
21,"ABMA",111.230174055,110.414156,0.227258338982505,0.674531838901393,"NS","NS"
1,"PIMO",0.1356692106,0.1318369,0,1,"Sig","NS"
6,"PIMO",0.1492165752,0.1450913,0.0976466019096938,0.0578796722952626,"NS","NS"
11,"PIMO",0.1615779858,0.15999638,0.0101447769033345,0.503089194427029,"Sig","NS"
16,"PIMO",0.1689607458,0.15528454,0,0.612224955923154,"Sig","NS"
21,"PIMO",0.1747664226,0.17048846,0,0.879487094671688,"Sig","NS"
