"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABMA",100.5079450914,106.16283,0,1.69507921402269e-06,"Sig","Sig"
6,"ABMA",104.0460566376,107.312642,0.0794799874052327,0.000306062472582993,"NS","Sig"
11,"ABMA",106.759052862,107.512288,0.0689814327713034,0.692285030729983,"NS","NS"
16,"ABMA",109.51215691185,108.970114,0.118993896221936,0.739336391558387,"NS","NS"
21,"ABMA",111.230174055,110.633998,0.282645365750628,0.759246806038644,"NS","NS"
1,"PIMO",0.1356692106,0.1318369,0,1,"Sig","NS"
6,"PIMO",0.1492165752,0.14666416,0.0909902565878968,0.00925963823252281,"NS","Sig"
11,"PIMO",0.1615779858,0.15850544,0.567609638152121,0.243147637533702,"NS","NS"
16,"PIMO",0.1689607458,0.17523948,0.98026331202328,0.118465808586145,"NS","NS"
21,"PIMO",0.1747664226,0.16812006,0,0.804762775990876,"Sig","NS"
