"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",39.8128530357684,13.109188,0,2.81833732215547e-09,"Sig","Sig"
7,"ABCO",40.0922667679693,13.050224,0,3.25571899304069e-08,"Sig","Sig"
13,"ABCO",38.2628026521734,13.037428,0,9.16908929170455e-08,"Sig","Sig"
18,"ABCO",41.3628425580136,13.35931,0,4.99487975685343e-08,"Sig","Sig"
23,"ABCO",36.7710965314624,13.701486,0,2.90063409714572e-07,"Sig","Sig"
28,"ABCO",34.8471078648,13.884274,0,1.11029689436351e-06,"Sig","Sig"
28,"ABMA",0.0513777264,0.0279867,0,1,"Sig","NS"
1,"CADE",5.30694234872994,2.136108,0,2.05317029860697e-05,"Sig","Sig"
7,"CADE",5.59943232804898,2.24392242,0,1.8615144746959e-05,"Sig","Sig"
13,"CADE",5.9690752853676,2.2696754,0.000216476362630058,4.08180698771886e-05,"Sig","Sig"
18,"CADE",6.3429422775454,2.17995284,0,5.61747702372641e-05,"Sig","Sig"
23,"CADE",6.74161128197944,2.10912524,0,3.40639786602432e-05,"Sig","Sig"
28,"CADE",7.1695341102,2.14115664,0.00271301256970474,4.18915046197512e-05,"Sig","Sig"
1,"PILA",28.925281243563,12.92844,0,7.96366155858533e-12,"Sig","Sig"
7,"PILA",29.3543496913482,12.745338,0,1.81737050393615e-07,"Sig","Sig"
13,"PILA",23.7891858553067,11.8358452,0.00737752998362057,4.41556691581718e-05,"Sig","Sig"
18,"PILA",24.3772380398364,10.5866076,0,5.28723516273043e-06,"Sig","Sig"
23,"PILA",22.9420109028899,9.920574,0,3.74055353257617e-06,"Sig","Sig"
28,"PILA",23.7742684872,8.9396826,0,5.05650087625807e-07,"Sig","Sig"
1,"QUKE",0.0468334004967445,0.028116754,0,1,"Sig","NS"
7,"QUKE",0.0500865287885017,0.030657511,0,1,"Sig","NS"
13,"QUKE",0.0606587963648973,0.0331699712,0,9.53977018419739e-09,"Sig","Sig"
18,"QUKE",0.0381028930445755,0.035237926,0.0257135730841549,0.00050402396038019,"Sig","Sig"
23,"QUKE",0.0413913653667776,0.037565962,0.0216028053686893,0.000413254887391734,"Sig","Sig"
28,"QUKE",0.0474397308,0.039980284,0,6.91753375934152e-05,"Sig","Sig"
