"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",2.0537982234,2.06721442,0,3.50082483452918e-10,"Sig","Sig"
6,"ABCO",2.4531120768,2.13579676,0,2.11740339648721e-14,"Sig","Sig"
12,"ABCO",2.764403796,2.0205839,0.233109317795998,0.00458379305037403,"NS","Sig"
17,"ABCO",2.9168098806,2.09292838,0.190946808466345,0.00347622430933056,"NS","Sig"
22,"ABCO",3.1693803834,2.1552924,0.150227950248552,0.00244651755805022,"NS","Sig"
27,"ABCO",3.1810207968,2.23749326,0.201592416373368,0.00361985577144845,"NS","Sig"
32,"ABCO",2.799051717,2.2291238,0.520154345029779,0.0151421938793563,"NS","Sig"
17,"CADE",0.0429527406,0.0042294,0,1,"Sig","NS"
22,"CADE",0.0852543846,0.004881052,0,1.75376594979476e-09,"Sig","Sig"
27,"CADE",0.1486031778,0.006248262,0,5.93584875866471e-10,"Sig","Sig"
32,"CADE",0.2165748354,0.007281742,0,1.91320578860251e-10,"Sig","Sig"
1,"PIJE",15.837382869,15.4446286,0.0570211158687546,0.000660626958200625,"NS","Sig"
6,"PIJE",14.924775558,15.2605296,0.0576655455443528,0.506906387953312,"NS","NS"
12,"PIJE",13.4641726758,14.6607922,0.94711765580151,0.0228827046233023,"NS","Sig"
17,"PIJE",13.3585167408,14.1246688,0.423279136966076,0.229022876843756,"NS","NS"
22,"PIJE",12.6331731372,14.3042186,0.527643564607357,0.0576987360612811,"NS","NS"
27,"PIJE",11.72548105575,14.306344,0.389570503932054,0.0197031069348609,"NS","Sig"
32,"PIJE",12.124942368,13.7904688,0.816386767945494,0.040884081578125,"NS","Sig"
1,"PILA",1.2702792564,1.276741,0,1,"Sig","NS"
6,"PILA",1.307463234,1.03414172,0,0.33981229765341,"Sig","NS"
12,"PILA",0.1791191094,1.04069159,0.557217252002925,0.0272031959322095,"NS","Sig"
17,"PILA",0.2190197856,1.059719264,0.764130813066923,0.0337738793371415,"NS","Sig"
22,"PILA",0.253735251,1.08559364,0.853828472941604,0.0374296646154649,"NS","Sig"
27,"PILA",0.1941336012,1.111900958,0.641618481845343,0.0297957883807049,"NS","Sig"
32,"PILA",0.2190904716,1.137565466,0.718834174652594,0.0324058925839508,"NS","Sig"
1,"QUKE",0.1866534516,0.1894746,0.089004093621337,0.000436357345474527,"NS","Sig"
6,"QUKE",0.2005550316,0.19698864,0.0505558817965789,0.570424529190721,"NS","NS"
12,"QUKE",0.2375222388,0.20855424,0.170924056414493,0.0689967046791666,"NS","NS"
17,"QUKE",0.2624005692,0.22326964,0.231745160462572,0.0311682438073118,"NS","Sig"
22,"QUKE",0.296468865,0.23091436,0.520113785885627,0.00609165393422132,"NS","Sig"
27,"QUKE",0.333892240374,0.24465556,0.190245387584264,0.00235755815025778,"NS","Sig"
32,"QUKE",0.387661659,0.24782668,0.297692942405492,0.00466927024992164,"NS","Sig"
