"Step","Species","AdultAbsDen","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABMA",1544,801.813484,0,3.21324389205761e-10,"Sig","Sig"
6,"ABMA",1454,822.67552,0,2.00413674870868e-10,"Sig","Sig"
11,"ABMA",3012,824.48966,0,7.72465400806818e-12,"Sig","Sig"
16,"ABMA",1328,824.48964,0,4.27051326768186e-10,"Sig","Sig"
21,"ABMA",1186,823.40184,0,1.97878915821468e-07,"Sig","Sig"
