"Step","Species","SimAbsDen","ExpAbsDen"
1,"ABCO",232.965414,230.666666666667
6,"ABCO",309.573113666666,81.5
7,"ABCO",642.644473333333,538
11,"ABCO",661.119386666667,148
12,"ABCO",85.05953,17
13,"ABCO",743.515926666667,539
16,"ABCO",768.922606666667,155
17,"ABCO",102.857143333333,17
18,"ABCO",830.888606666667,571
21,"ABCO",858.481306666667,157
22,"ABCO",118.035714666667,18
23,"ABCO",911.29904,553
27,"ABCO",128.869047333333,16
28,"ABCO",985.2788,525
32,"ABCO",140.773816666667,11
1,"ABMA",750.846469166666,735.25
6,"ABMA",1012.01931777778,948.666666666667
7,"ABMA",0.797194,1
11,"ABMA",1006.63630444444,921.666666666667
13,"ABMA",0.690901466666667,2
16,"ABMA",1002.63001555556,862.666666666667
18,"ABMA",0.690901466666667,2
21,"ABMA",999.466137777779,819
23,"ABMA",0.690901466666667,2
28,"ABMA",0.6377552,2
1,"CADE",259.849842977778,256.333333333333
6,"CADE",414.201557666667,316.5
7,"CADE",53.0399626666667,73
11,"CADE",862.3026,613
12,"CADE",3.452382,5
13,"CADE",55.3252806666667,85
16,"CADE",898.730266666667,589
17,"CADE",3.333334,5
18,"CADE",56.5476533333333,103
21,"CADE",943.787,527
22,"CADE",3.154762,10
23,"CADE",57.451124,119
27,"CADE",3.035714,12
28,"CADE",56.972802,120
32,"CADE",2.97619,15
1,"PICO",18.6480271333334,18
5,"PICO",2.65151533333333,2
6,"PICO",35.3797058666667,35
10,"PICO",2.46212066666667,4
11,"PICO",34.6400502666667,32
15,"PICO",2.22537733333333,6
16,"PICO",34.7016797333333,32
19,"PICO",2.0359836,7
21,"PICO",34.2085972,30
24,"PICO",2.0359836,8
29,"PICO",1.98863493333333,9
1,"PIJE",140.059524466667,140
6,"PIJE",140.059539333333,131
12,"PIJE",139.583339333333,124
17,"PIJE",137.797608,114
22,"PIJE",138.809526666667,104
27,"PIJE",140.119052666667,101
32,"PIJE",139.583336666667,97
1,"PILA",50.5449197111111,77
6,"PILA",29.4597108666667,34.5
7,"PILA",78.8159336,162
11,"PILA",51.6518825333333,70
12,"PILA",3.6904702,3
13,"PILA",72.5978049333333,122
16,"PILA",47.7071090666667,91
17,"PILA",3.452377,2
18,"PILA",68.0803592,100
21,"PILA",44.0705126666667,109
22,"PILA",3.27380706666667,2
23,"PILA",63.2440409333333,73
27,"PILA",3.03571186666667,2
28,"PILA",60.1615762666667,69
32,"PILA",3.273807,2
1,"PIMO",23.4487784666667,24.5
5,"PIMO",85.9848313333333,90
6,"PIMO",3.79038668888889,3.66666666666667
10,"PIMO",87.2159173333333,93
11,"PIMO",5.0234218,4.5
12,"PIMO",0.892857,1
15,"PIMO",89.2992613333333,105
16,"PIMO",5.14669586666666,4.5
17,"PIMO",0.892857,1
19,"PIMO",91.3352586666667,190
21,"PIMO",5.05423953333333,3.5
24,"PIMO",93.0871166666667,208
29,"PIMO",95.6439413333333,226
1,"PIPO",23.4593682666667,24
6,"PIPO",44.3170513333333,31
7,"PIPO",0.4783164,1
11,"PIPO",40.9270206666667,34
16,"PIPO",37.3520706666667,31
21,"PIPO",34.2085752,31
1,"QUCH",6.34862533333333,7
6,"QUCH",5.67061506666667,40
11,"QUCH",5.17751773333333,53
16,"QUCH",5.11588053333333,49
21,"QUCH",4.56114626666667,57
1,"QUKE",108.3485732,108.666666666667
6,"QUKE",161.092252266666,147.5
7,"QUKE",1.70068053333333,7
11,"QUKE",294.070413333333,280
12,"QUKE",14.583315,60
13,"QUKE",1.54124173333333,18
16,"QUKE",280.140533333333,272
17,"QUKE",13.9880852666667,97
18,"QUKE",1.54124173333333,27
21,"QUKE",266.395522666667,250
22,"QUKE",13.4523825333333,95
23,"QUKE",1.38180293333333,32
27,"QUKE",12.7380958666667,107
28,"QUKE",1.48809546666667,27
32,"QUKE",12.2023805333333,121
