"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",39.8128530357684,13.334418,0,2.38071315338412e-12,"Sig","Sig"
7,"ABCO",40.0922667679693,13.166846,0,9.2987527273819e-09,"Sig","Sig"
13,"ABCO",38.2628026521734,12.599914,0,9.18422149300814e-08,"Sig","Sig"
18,"ABCO",41.3628425580136,12.784264,0,7.23393043797303e-08,"Sig","Sig"
23,"ABCO",36.7710965314624,13.192632,0,4.46127063613728e-07,"Sig","Sig"
28,"ABCO",34.8471078648,13.924446,0,4.43025564146285e-07,"Sig","Sig"
28,"ABMA",0.0513777264,0.02238936,0.115820129021092,0.00661107826750842,"NS","Sig"
1,"CADE",5.30694234872994,2.2372546,0,1.43691458314597e-08,"Sig","Sig"
7,"CADE",5.59943232804898,2.25754504,0,1.13250667057133e-06,"Sig","Sig"
13,"CADE",5.9690752853676,2.32279138,0,1.66387906657963e-06,"Sig","Sig"
18,"CADE",6.3429422775454,2.20788418,0,2.00436968741758e-05,"Sig","Sig"
23,"CADE",6.74161128197944,2.27236538,0,1.47646980984589e-05,"Sig","Sig"
28,"CADE",7.1695341102,2.3511674,0,1.41817205894292e-05,"Sig","Sig"
1,"PILA",28.925281243563,12.6567776,0,1.12938128237846e-07,"Sig","Sig"
7,"PILA",29.3543496913482,12.080537,0,2.17948809709567e-06,"Sig","Sig"
13,"PILA",23.7891858553067,11.0299742,0.0303526692345943,0.000159514223000757,"Sig","Sig"
18,"PILA",24.3772380398364,10.062031,0.00459257230656801,4.21789839278411e-05,"Sig","Sig"
23,"PILA",22.9420109028899,9.5593854,0.0115461274996371,6.25433544193469e-05,"Sig","Sig"
28,"PILA",23.7742684872,8.6326854,0.0174984178450304,7.96065240433061e-05,"Sig","Sig"
1,"QUKE",0.0468334004967445,0.028116754,0,1,"Sig","NS"
7,"QUKE",0.0500865287885017,0.0305389488,0,8.11816263008468e-09,"Sig","Sig"
13,"QUKE",0.0606587963648973,0.0331699712,0,9.53977018419739e-09,"Sig","Sig"
18,"QUKE",0.0381028930445755,0.028326806,0,0.239756535381575,"Sig","NS"
23,"QUKE",0.0413913653667776,0.030225902,0,0.213833918709981,"Sig","NS"
28,"QUKE",0.0474397308,0.032198384,0,0.131494134901472,"Sig","NS"
