"Step","Species","AdultAbsDen","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABMA",1544,919.1832,0,4.54459367637385e-09,"Sig","Sig"
6,"ABMA",1454,1255.1472,0.00228844176348458,4.26803139201902e-05,"Sig","Sig"
11,"ABMA",3012,1373.6054,0,1.36696689300759e-08,"Sig","Sig"
16,"ABMA",1328,1492.426,0.0689923059917673,0.000450364146530333,"NS","Sig"
21,"ABMA",1186,1612.1544,0,1.93078760753875e-05,"Sig","Sig"
