"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
10,"PICO",0.0190373106,0.007843274,0,6.81351725694844e-07,"Sig","Sig"
15,"PICO",0.022427097,0.007986658,0.068176431853652,0.000893125659670562,"NS","Sig"
19,"PICO",0.035197701,0.007449984,0.0300065465537991,0.000455558199135143,"Sig","Sig"
24,"PICO",0.0519958362,0.009031496,0.0123024850180643,0.000162533287656782,"Sig","Sig"
29,"PICO",0.103346859,0.009257376,0,7.37435817896811e-06,"Sig","Sig"
1,"PIMO",16.1649999126,13.9251888,0,1.12425861616166e-06,"Sig","Sig"
5,"PIMO",13.1327684334,13.8231572,0.366140778400021,0.13483965921033,"NS","NS"
10,"PIMO",11.2881402942,13.868975,0.397099120774343,0.00187332764776417,"NS","Sig"
15,"PIMO",10.3510630608,14.0502844,0.0770141936235382,0.000255689142041566,"NS","Sig"
19,"PIMO",13.8338227566,12.9015522,0.00202655074714356,0.483962044810678,"Sig","NS"
24,"PIMO",14.941689147,12.445629,0.0281520085926982,0.0791073100856465,"Sig","NS"
29,"PIMO",15.3791812944,12.3519228,0.0829629800270026,0.036695724618084,"NS","Sig"
