"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",2.0537982234,2.0672515,0,1,"Sig","NS"
6,"ABCO",2.4531120768,1.99017348,0.251827370645927,0.0132232664698688,"NS","Sig"
12,"ABCO",2.764403796,2.13096682,0.405564302634821,0.00488365049803945,"NS","Sig"
17,"ABCO",2.9168098806,2.232015,0.376955515001814,0.00458548123402642,"NS","Sig"
22,"ABCO",3.1693803834,2.3945856,0.679452243901369,0.00603070146636764,"NS","Sig"
27,"ABCO",3.1810207968,2.7125864,0.688710578268984,0.049556410077559,"NS","Sig"
32,"ABCO",2.799051717,3.137351,0.970905002090554,0.189526169902238,"NS","NS"
17,"CADE",0.0429527406,0.002628004,0,2.83670110448814e-07,"Sig","Sig"
22,"CADE",0.0852543846,0.003504164,0,4.45619791807223e-08,"Sig","Sig"
27,"CADE",0.1486031778,0.003717292,0,1.24682749294821e-08,"Sig","Sig"
32,"CADE",0.2165748354,0.004700734,0,6.40449559963318e-09,"Sig","Sig"
1,"PIJE",15.837382869,15.340011,0.155067759906179,0.00207331749791595,"NS","Sig"
6,"PIJE",14.924775558,15.150712,0.11214400799477,0.463064446364744,"NS","NS"
12,"PIJE",13.4641726758,14.5989352,0.992730872031003,0.0119711331617281,"NS","Sig"
17,"PIJE",13.3585167408,14.7543506,0.875566386003412,0.00537369486033768,"NS","Sig"
22,"PIJE",12.6331731372,15.0443652,0.246825781552114,0.00110680581464962,"NS","Sig"
27,"PIJE",11.72548105575,15.0592678,0.0515391270969616,0.000289703784553986,"NS","Sig"
32,"PIJE",12.124942368,15.1809934,0.00305146913865456,6.99265947259802e-05,"Sig","Sig"
1,"PILA",1.2702792564,1.276741,0,1,"Sig","NS"
6,"PILA",1.307463234,1.061834576,0,0.355376530687923,"Sig","NS"
12,"PILA",0.1791191094,0.853169784,0.136126005935813,0.0880315606533811,"NS","NS"
17,"PILA",0.2190197856,0.8724015444,0.0243095793341166,0.103199437308565,"Sig","NS"
22,"PILA",0.253735251,0.6372243548,0.140786187223724,0.291665316252062,"NS","NS"
27,"PILA",0.1941336012,0.6081304762,0.549886370947896,0.265090458817669,"NS","NS"
32,"PILA",0.2190904716,0.6272471298,0.570954753549749,0.280306459642409,"NS","NS"
1,"QUKE",0.1866534516,0.18232866,0,0.566380194424915,"Sig","NS"
6,"QUKE",0.2005550316,0.1899602,0.0100000000000007,0.298571248053329,"Sig","NS"
12,"QUKE",0.2375222388,0.20543634,0.731327462372659,0.016971857088876,"NS","Sig"
17,"QUKE",0.2624005692,0.21810734,0.995155785106353,0.0136487990299441,"NS","Sig"
22,"QUKE",0.296468865,0.20417,0.58820810823078,0.00399329736468783,"NS","Sig"
27,"QUKE",0.333892240374,0.20155468,0.195227983638034,0.00150830231697231,"NS","Sig"
32,"QUKE",0.387661659,0.21440102,0.137808075992567,0.00089849916693664,"NS","Sig"
