"Step","Species","AdultAbsDen","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",38,413.2,0,4.65497978619681e-10,"Sig","Sig"
6,"ABCO",38,1305.2,0.0276709458796016,0.000129969839074675,"Sig","Sig"
12,"ABCO",38,1751,0.043108371019319,0.000190298807662277,"Sig","Sig"
17,"ABCO",210,2096.4,0.0675403516099802,0.00029990087774958,"NS","Sig"
22,"ABCO",42,2406.6,0.0489405433464863,0.000204585100253058,"Sig","Sig"
27,"ABCO",36,2729.4,0.0456938351889351,0.000187647884304633,"Sig","Sig"
32,"ABCO",24,3046.4,0.0423108609568489,0.00018352694188149,"Sig","Sig"
17,"CADE",10,1.8,0.00100529100529104,2.565355514063e-05,"Sig","Sig"
22,"CADE",20,1.8,0,1.0688064120157e-06,"Sig","Sig"
27,"CADE",25,1.6,0,5.11307588354548e-07,"Sig","Sig"
32,"CADE",30,1.6,0,2.35799958393524e-07,"Sig","Sig"
1,"PIJE",324,158.8,0,9.52495874637855e-08,"Sig","Sig"
6,"PIJE",302,214.8,0.00645191409897297,4.46793837343159e-05,"Sig","Sig"
12,"PIJE",270,259,0.0100000000000007,0.0245868528940419,"Sig","Sig"
17,"PIJE",228,299,0,2.10440030631985e-05,"Sig","Sig"
22,"PIJE",208,324.6,0.000803344238458792,3.08442515973661e-05,"Sig","Sig"
27,"PIJE",202,359.2,0.0276556128648185,0.000133310670367173,"Sig","Sig"
32,"PIJE",196,389.6,0,3.31977977998921e-05,"Sig","Sig"
1,"PILA",8,4.6,0.00761904761904764,0.000156191748907701,"Sig","Sig"
6,"PILA",8,6.2,0.957949044164751,0.104539999778375,"NS","NS"
12,"PILA",6,7.8,0.172474490926429,0.497747647911292,"NS","NS"
17,"PILA",4,8.2,0.879396933547802,0.125942240332401,"NS","NS"
22,"PILA",4,8.4,0.756686403723168,0.10560870158625,"NS","NS"
27,"PILA",4,8.4,0.709986753826616,0.17307111024126,"NS","NS"
32,"PILA",4,9.4,0.61892322786013,0.175064024932998,"NS","NS"
1,"QUKE",202,15.8,0,7.98636557513433e-12,"Sig","Sig"
6,"QUKE",202,15.4,0,1.78156718371214e-11,"Sig","Sig"
12,"QUKE",200,14.6,0,1.8281413759231e-11,"Sig","Sig"
17,"QUKE",273,14.2,0,2.1399933113204e-12,"Sig","Sig"
22,"QUKE",195,13.4,0,1.41225718248785e-10,"Sig","Sig"
27,"QUKE",225,12.2,0,3.38221220061061e-10,"Sig","Sig"
32,"QUKE",248,12.2,0,3.80386266410352e-11,"Sig","Sig"
