"Step","Species","AdultAbsDen","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABMA",1544,799.63662,0,8.66851072320807e-11,"Sig","Sig"
6,"ABMA",1454,829.93194,0,6.26585982927921e-09,"Sig","Sig"
11,"ABMA",3012,823.76414,0,6.62445379547343e-11,"Sig","Sig"
16,"ABMA",1328,823.58252,0,1.74025456739753e-07,"Sig","Sig"
21,"ABMA",1186,825.57794,0,1.13718040493543e-06,"Sig","Sig"
