"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
10,"PICO",0.0190373106,0.00769135,0,1,"Sig","NS"
15,"PICO",0.022427097,0.009095488,0,1.19444532385129e-06,"Sig","Sig"
19,"PICO",0.035197701,0.010496006,0,3.10452407898987e-07,"Sig","Sig"
24,"PICO",0.0519958362,0.01240726,0,1.57618420882356e-07,"Sig","Sig"
29,"PICO",0.103346859,0.011466372,0,1.87535199763411e-06,"Sig","Sig"
1,"PIMO",16.1649999126,13.9852884,0,3.78095803733722e-10,"Sig","Sig"
5,"PIMO",13.1327684334,12.7168564,0,0.758560739560653,"Sig","NS"
10,"PIMO",11.2881402942,11.91815,0.066844230995516,0.675162072641173,"NS","NS"
15,"PIMO",10.3510630608,11.8316024,0.188063229453355,0.325260728226308,"NS","NS"
19,"PIMO",13.8338227566,12.0401804,0.0247341793998274,0.251395784742454,"Sig","NS"
24,"PIMO",14.941689147,9.3461692,0.980629466490735,0.0160647817678935,"NS","Sig"
29,"PIMO",15.3791812944,9.1225456,0.706073431995623,0.00845260528497792,"NS","Sig"
