"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",8.225156478,8.043494,0,0.469330017127002,"Sig","NS"
6,"ABCO",8.5584417534,8.122984,0.0498693498958301,0.14623097727209,"Sig","NS"
11,"ABCO",8.60228985,7.854246,0.553496654854295,0.0695489884694787,"NS","NS"
16,"ABCO",9.553299294,7.991868,0.239256430639842,0.00233998283538892,"NS","Sig"
21,"ABCO",10.69337808,7.885018,0.0264775144979885,0.000150992877013158,"Sig","Sig"
1,"CADE",26.3069525796,27.170952,0.220685504457982,0.00104476848236551,"NS","Sig"
6,"CADE",27.5409322188,27.125338,0.0428832805421723,0.334554375572737,"Sig","NS"
11,"CADE",29.414679063,27.133026,0.194216835241566,0.000834385699096916,"NS","Sig"
16,"CADE",30.9835171338,27.019746,0.056477702896383,0.000186975437837322,"NS","Sig"
21,"CADE",31.682969241,26.67732,0.185414792745147,0.000876587609940063,"NS","Sig"
1,"PILA",1.5657506634,2.034076,0,9.99839603331027e-08,"Sig","Sig"
6,"PILA",1.6803483774,1.8171424,0.90826377509965,0.313994469256392,"NS","NS"
11,"PILA",1.975410591,1.6599356,0.56429766094363,0.103846794081928,"NS","NS"
16,"PILA",2.3077156872,1.5498852,0.307833375075772,0.0015235482607646,"NS","Sig"
21,"PILA",2.5689467958,1.4993044,0.0417941991874099,0.000421555699362037,"Sig","Sig"
1,"PIPO",17.41989711,15.6351074,0.16084003865786,0.00162215635918539,"NS","Sig"
6,"PIPO",11.3079959916,12.882823,0.548592697166218,0.105017500207859,"NS","NS"
11,"PIPO",11.6126039568,11.05155474,0.114188046637558,0.569808049832581,"NS","NS"
16,"PIPO",11.661556368,9.35013256,0.77313847773007,0.148426450444873,"NS","NS"
21,"PIPO",12.0437901276,7.63769838,0.408727112696001,0.0620012903930887,"NS","NS"
1,"QUCH",0.083079612,0.0764758192,0,8.70980521801862e-09,"Sig","Sig"
6,"QUCH",0.0370166874,0.0762298468,0.0436660242900811,0.00048410677874888,"Sig","Sig"
11,"QUCH",0.0210078792,0.081947211,0.0107850042584546,0.000116400029001152,"Sig","Sig"
21,"QUCH",0.0176605044,0.0700272638,0.707679810469687,0.0115433522027951,"NS","Sig"
1,"QUKE",15.1782367044,14.783173,0.0880601382595633,0.000731526996645492,"NS","Sig"
6,"QUKE",14.6855364348,14.64947,0.0410883811012075,0.681274973899892,"Sig","NS"
11,"QUKE",14.9033325672,14.4679998,0.103600616627616,0.074985009684885,"NS","NS"
16,"QUKE",15.429069117,14.3575606,0.0967435402843218,0.000524978947767368,"NS","Sig"
21,"QUKE",15.3179185236,14.28226468,0.0788614909948719,0.000647811737017213,"NS","Sig"
