"Step","Species","AdultAbsDen","simMean","dixonPval","tTestPval","dSig","tsig"
10,"PICO",1,1.3733916,0,0.00503320399615241,"Sig","Sig"
15,"PICO",1,1.3733916,0,0.00503320399615241,"Sig","Sig"
19,"PICO",1,1.25894226666667,0.110768581181727,0.0892940822816643,"NS","NS"
24,"PICO",1,1.0872682,0.110768581181727,0.584644232226121,"NS","NS"
29,"PICO",1,0.972818866666667,0,0.87129239045882,"Sig","NS"
1,"PIMO",34,79.7139030666667,0,1.69835603096727e-23,"Sig","Sig"
5,"PIMO",34,82.117318,0,2.18036182162769e-18,"Sig","Sig"
10,"PIMO",38,84.806872,0,4.1345830531355e-16,"Sig","Sig"
15,"PIMO",44,85.1502013333333,0,9.47661382683147e-16,"Sig","Sig"
19,"PIMO",59,86.7525053333333,0,6.05181068069618e-11,"Sig","Sig"
24,"PIMO",68,87.4964333333333,0.250743810543225,3.03064964848949e-08,"NS","Sig"
29,"PIMO",70,89.84262,0.126229931778065,5.10196980867482e-09,"NS","Sig"
