"Step","Species","AdultAbsDen","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",134,407.703953333333,0,2.08206518702057e-23,"Sig","Sig"
7,"ABCO",137,689.777686666667,0,5.86352439784756e-23,"Sig","Sig"
13,"ABCO",137,813.155353333333,0,1.309060383583e-23,"Sig","Sig"
18,"ABCO",142,900.97764,0,7.85394179626607e-25,"Sig","Sig"
23,"ABCO",139,998.99256,0,4.17006672658331e-23,"Sig","Sig"
28,"ABCO",137,1085.80759333333,0,2.65946077458302e-24,"Sig","Sig"
28,"ABMA",1,0.770370466666667,0,0.0130164509586311,"Sig","Sig"
1,"CADE",33,45.7481872666667,0,3.64333652900142e-15,"Sig","Sig"
7,"CADE",36,50.7259433333333,0,9.51484339793297e-13,"Sig","Sig"
13,"CADE",36,51.496298,0.337368122421152,5.22683559125456e-09,"NS","Sig"
18,"CADE",36,53.8666933333333,0.0700484600675059,1.39800095939355e-09,"NS","Sig"
23,"CADE",38,56.237062,0.026056757112011,6.0152797045835e-10,"Sig","Sig"
28,"CADE",42,56.2963006666667,0.264429228378229,1.71131359995452e-07,"NS","Sig"
1,"PILA",46,84.7406962666667,0,1.66595937196674e-20,"Sig","Sig"
7,"PILA",46,79.0518759333333,0,9.13224857885764e-15,"Sig","Sig"
13,"PILA",33,74.4888906,0,4.33733692014323e-15,"Sig","Sig"
18,"PILA",31,69.6296345333333,0,9.06609976092251e-15,"Sig","Sig"
23,"PILA",31,64.6518592,0,2.1267546513217e-12,"Sig","Sig"
28,"PILA",32,60.6814666,0.0359334514413242,1.51426198078171e-11,"Sig","Sig"
1,"QUKE",1,1.777778,0,3.54619393153421e-07,"Sig","Sig"
7,"QUKE",1,1.54074093333333,0.110767656131082,0.00478333650327348,"NS","Sig"
13,"QUKE",2,1.65925946666667,0.222855420281661,0.0655774517040193,"NS","NS"
18,"QUKE",1,1.54074093333333,0.110767656131082,0.00478333650327348,"NS","Sig"
23,"QUKE",1,1.4222224,0.110767656131082,0.0433076770231358,"NS","Sig"
28,"QUKE",1,1.36296326666667,0.110767656131082,0.0786953507380282,"NS","NS"
