"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",1.9959480156,2.05292016666667,0.00405643742821102,0.000133657071228478,"Sig","Sig"
6,"ABCO",2.421949761,2.09061746,0.0715951345612698,5.01409965621361e-09,"NS","Sig"
12,"ABCO",2.7139873992,2.08424723333333,0.0301376131943556,1.96452733386733e-10,"Sig","Sig"
17,"ABCO",2.898306642,2.11074991333333,0.0133839713633513,8.77012346049364e-11,"Sig","Sig"
22,"ABCO",3.1399380936,2.110753,0.0123558059438509,3.49704701749845e-12,"Sig","Sig"
27,"ABCO",3.1405467786,2.09165052,0.11752910411658,3.31185180566392e-10,"NS","Sig"
32,"ABCO",2.7768068328,2.0606358,0.17372037094779,6.59164840101791e-08,"NS","Sig"
17,"CADE",0.0216424824,0.00293804533333333,0,1.07084759986721e-18,"Sig","Sig"
22,"CADE",0.0591508302,0.003739998,0,4.99958096345473e-24,"Sig","Sig"
27,"CADE",0.1249681356,0.00416432866666667,0,9.08706290469821e-28,"Sig","Sig"
32,"CADE",0.1930858776,0.00494352066666667,0,2.19678340493745e-28,"Sig","Sig"
1,"PIJE",15.1179517566,15.2055376666667,0,0.495703659476179,"Sig","NS"
6,"PIJE",14.1620963946,15.1339243333333,0.330194537653714,0.000378573611710844,"NS","Sig"
12,"PIJE",12.7167318432,14.6309652666667,0.351858716989301,4.8264360714126e-05,"NS","Sig"
17,"PIJE",12.7479624888,14.2443144,0.813550453555594,0.00016289742404642,"NS","Sig"
22,"PIJE",12.0658975668,14.2012278,0.706963884611272,6.37836687892064e-06,"NS","Sig"
27,"PIJE",11.22337090875,13.9344804,0.37411573841789,1.81156186314947e-06,"NS","Sig"
32,"PIJE",11.6337697014,13.9053568666667,0.711403441839893,3.10468208964955e-06,"NS","Sig"
1,"PILA",1.159427115,1.27083314666667,0,2.38367642351662e-11,"Sig","Sig"
6,"PILA",1.2745950294,1.22229521933333,0,0.518237972344102,"Sig","NS"
12,"PILA",0.1294621944,0.923652608333333,0.0534377914062742,0.000203146019328594,"NS","Sig"
17,"PILA",0.15205344,0.7761333978,0.059123507256359,0.00237255994456005,"NS","Sig"
22,"PILA",0.1712871006,0.793381378666667,0.0646972863152224,0.00270393355425063,"NS","Sig"
27,"PILA",0.1940008686,0.727032206933333,0,0.00795231027701064,"Sig","Sig"
32,"PILA",0.2181283566,0.545459385933333,0,0.0689528008214292,"Sig","NS"
1,"QUKE",0.095206188,0.18804874,0,1.33605499574421e-20,"Sig","Sig"
6,"QUKE",0.1022135268,0.196855666666667,0,1.72563095539703e-15,"Sig","Sig"
12,"QUKE",0.1284223248,0.205591826666667,0.216970736346147,1.07072472823214e-09,"NS","Sig"
17,"QUKE",0.1581497148,0.21296802,0.747843359894974,2.47977713427139e-06,"NS","Sig"
22,"QUKE",0.1774894044,0.21675704,0.908421705367586,0.00014407847129893,"NS","Sig"
27,"QUKE",0.24453429,0.22111488,0.0704097383158586,0.0226086874637954,"NS","Sig"
32,"QUKE",0.2650481526,0.222231773333333,0.439970753259776,0.00200075412629031,"NS","Sig"
