"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",2.0537982234,2.0672515,0,1,"Sig","NS"
6,"ABCO",2.4531120768,2.132187886,0,1.04347420331939e-07,"Sig","Sig"
12,"ABCO",2.764403796,2.107284864,0.188572734054004,0.00410852414474903,"NS","Sig"
17,"ABCO",2.9168098806,2.120416684,0.153275910160228,0.00225250584653662,"NS","Sig"
22,"ABCO",3.1693803834,2.05043752,0.0888870123095315,0.000304011255975667,"NS","Sig"
27,"ABCO",3.1810207968,2.12966412,0.119528414911432,0.000419965370586549,"NS","Sig"
32,"ABCO",2.799051717,2.09426146,0.893340755811737,0.00679501879770095,"NS","Sig"
17,"CADE",0.0429527406,0.0029378162,0,3.991619985022e-07,"Sig","Sig"
22,"CADE",0.0852543846,0.0038594958,0,6.42134608218978e-08,"Sig","Sig"
27,"CADE",0.1486031778,0.004118146,0,2.31269957379845e-08,"Sig","Sig"
32,"CADE",0.2165748354,0.00514711,0,1.14538815347838e-08,"Sig","Sig"
1,"PIJE",15.837382869,15.4452732,0.0380533439306084,0.000311301045273329,"Sig","Sig"
6,"PIJE",14.924775558,15.2810296,0.568775147221225,0.259690428044961,"NS","NS"
12,"PIJE",13.4641726758,15.630746,0.723276514450632,0.00560235214930741,"NS","Sig"
17,"PIJE",13.3585167408,15.4795532,0.294534833052535,0.00388373252915478,"NS","Sig"
22,"PIJE",12.6331731372,15.559877,0.410616628723182,0.00191119321671617,"NS","Sig"
27,"PIJE",11.72548105575,15.6133252,0.0839676089984991,0.00042686444494967,"NS","Sig"
32,"PIJE",12.124942368,15.6510792,0.31091995988623,0.00248292179317887,"NS","Sig"
1,"PILA",1.2702792564,1.276741,0,1,"Sig","NS"
6,"PILA",1.307463234,1.05326912,0,0.337974635016137,"Sig","NS"
12,"PILA",0.1791191094,1.0461256,0.196376689342385,0.0193108820757707,"NS","Sig"
17,"PILA",0.2190197856,0.80204632,0.445093234030151,0.115810457251218,"NS","NS"
22,"PILA",0.253735251,0.8157245014,0.466654009929692,0.128137358884729,"NS","NS"
27,"PILA",0.1941336012,0.8357341,0.488077221205313,0.0979814751466704,"NS","NS"
32,"PILA",0.2190904716,0.848286454,0.511108940633955,0.103913189904325,"NS","NS"
1,"QUKE",0.1866534516,0.1876608,0.018612902078379,0.65320607794428,"Sig","NS"
6,"QUKE",0.2005550316,0.19940572,0.814345723884088,0.721573281829477,"NS","NS"
12,"QUKE",0.2375222388,0.2104189,0.495763312024544,0.0063818677277459,"NS","Sig"
17,"QUKE",0.2624005692,0.21482346,0.444878957180288,0.0118013834335578,"NS","Sig"
22,"QUKE",0.296468865,0.2308737,0.395303912894187,0.00476395131694778,"NS","Sig"
27,"QUKE",0.333892240374,0.23919604,0.269355044282895,0.00292138344202991,"NS","Sig"
32,"QUKE",0.387661659,0.25709072,0.12311660063883,0.00111551483684949,"NS","Sig"
