"Step","Species","AdultAbsBA","simMean","dixonPval","tTestPval","dSig","tsig"
1,"ABCO",8.225156478,8.23031,0.0148605569843089,0.91983203036883,"Sig","NS"
6,"ABCO",8.5584417534,8.43548,0.983799607174313,0.120317126317949,"NS","NS"
11,"ABCO",8.60228985,8.60223,0.799440113163023,0.999697316858416,"NS","NS"
16,"ABCO",9.553299294,8.892028,0.398904559054225,0.0159465669498889,"NS","Sig"
21,"ABCO",10.69337808,9.079718,0.209806317011848,0.00117656209385678,"NS","Sig"
1,"CADE",26.3069525796,27.336428,0,6.9120875181147e-07,"Sig","Sig"
6,"CADE",27.5409322188,27.75313,0.121879140574918,0.52530650108413,"NS","NS"
11,"CADE",29.414679063,28.235906,0.293672438341769,0.00407741045476374,"NS","Sig"
16,"CADE",30.9835171338,28.331826,0.220592945994098,0.000875824766795637,"NS","Sig"
21,"CADE",31.682969241,28.333382,0.021295372433065,0.000112296423860541,"Sig","Sig"
1,"PILA",1.5657506634,1.6545708,0.0838434960270739,0.615896487310082,"NS","NS"
6,"PILA",1.6803483774,0.705767,0.0969054110277463,0.000803110539152141,"NS","Sig"
11,"PILA",1.975410591,0.42944123932,0.0514458085386482,0.000347383804347313,"NS","Sig"
16,"PILA",2.3077156872,0.2913497744,0.011707366656346,0.000112787586277919,"Sig","Sig"
21,"PILA",2.5689467958,0.248709682,0.00338988266796245,6.89443307618919e-05,"Sig","Sig"
1,"PIPO",17.41989711,15.748827,0.046599931000399,0.000313968278912549,"Sig","Sig"
6,"PIPO",11.3079959916,13.8094586,0.119749130187446,0.0369357867739394,"NS","Sig"
11,"PIPO",11.6126039568,10.9636442,0.299244865402703,0.628183968483507,"NS","NS"
16,"PIPO",11.661556368,8.422789,0.688926285118093,0.0146466041758116,"NS","Sig"
21,"PIPO",12.0437901276,6.95626642,0.139621311812022,0.000858865715287742,"NS","Sig"
1,"QUCH",0.083079612,0.0699962982,0,0.118349292196879,"Sig","NS"
6,"QUCH",0.0370166874,0.067172487,0.882588739062565,0.00580279644459333,"NS","Sig"
11,"QUCH",0.0210078792,0.0622218922,0.819524707129667,0.00557666588238173,"NS","Sig"
21,"QUCH",0.0176605044,0.0553821708,0.719250992370449,0.0247354276188138,"NS","Sig"
1,"QUKE",15.1782367044,14.7728846,0.252847236005897,0.00237912491127311,"NS","Sig"
6,"QUKE",14.6855364348,14.960495,0.473982853467025,0.0158300829895528,"NS","Sig"
11,"QUKE",14.9033325672,14.9066762,0.0793839537445058,0.956696606857579,"NS","NS"
16,"QUKE",15.429069117,15.0139644,0.87629523632729,0.00725697411090398,"NS","Sig"
21,"QUKE",15.3179185236,15.06814276,0.820528146376449,0.114478517505378,"NS","NS"
